#,Date-Time (PST/PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Host Connected,Stopped,End of File
2925,03-28-2024 23:40:50,6.35,91.97,5.14,,,
2926,03-28-2024 23:50:50,6.38,90.83,5.00,,,
2927,03-29-2024 00:00:50,6.36,91.31,5.05,,,
2928,03-29-2024 00:10:50,6.38,91.26,5.06,,,
2929,03-29-2024 00:20:50,6.31,92.27,5.16,,,
2930,03-29-2024 00:30:50,6.27,92.68,5.18,,,
2931,03-29-2024 00:40:50,6.26,93.63,5.32,,,
2932,03-29-2024 00:50:50,6.25,93.93,5.35,,,
2933,03-29-2024 01:00:50,6.24,94.00,5.35,,,
2934,03-29-2024 01:10:50,6.21,94.37,5.37,,,
2935,03-29-2024 01:20:50,6.20,94.58,5.40,,,
2936,03-29-2024 01:30:50,6.23,94.82,5.46,,,
2937,03-29-2024 01:40:50,6.16,95.06,5.44,,,
2938,03-29-2024 01:50:50,6.14,95.18,5.43,,,
2939,03-29-2024 02:00:50,6.14,95.24,5.44,,,
2940,03-29-2024 02:10:50,6.11,95.30,5.42,,,
2941,03-29-2024 02:20:50,6.08,95.29,5.39,,,
2942,03-29-2024 02:30:50,6.05,95.35,5.36,,,
2943,03-29-2024 02:40:50,6.05,95.47,5.38,,,
2944,03-29-2024 02:50:50,6.01,95.56,5.36,,,
2945,03-29-2024 03:00:50,6.02,95.54,5.37,,,
2946,03-29-2024 03:10:50,6.00,95.60,5.36,,,
2947,03-29-2024 03:20:50,6.00,95.58,5.36,,,
2948,03-29-2024 03:30:50,5.94,95.60,5.29,,,
2949,03-29-2024 03:40:50,5.98,95.71,5.35,,,
2950,03-29-2024 03:50:50,5.97,95.73,5.35,,,
2951,03-29-2024 04:00:50,5.94,95.66,5.30,,,
2952,03-29-2024 04:10:50,5.95,95.70,5.32,,,
2953,03-29-2024 04:20:50,5.84,95.66,5.21,,,
2954,03-29-2024 04:30:50,5.78,95.71,5.15,,,
2955,03-29-2024 04:40:50,5.79,95.80,5.18,,,
2956,03-29-2024 04:50:50,5.82,95.76,5.20,,,
2957,03-29-2024 05:00:50,5.79,95.76,5.17,,,
2958,03-29-2024 05:10:50,5.76,95.69,5.13,,,
2959,03-29-2024 05:20:50,5.69,95.70,5.06,,,
2960,03-29-2024 05:30:50,5.70,95.66,5.07,,,
2961,03-29-2024 05:40:50,5.68,95.54,5.03,,,
2962,03-29-2024 05:50:50,5.78,95.50,5.12,,,
2963,03-29-2024 06:00:50,5.76,95.44,5.09,,,
2964,03-29-2024 06:10:50,5.68,95.57,5.03,,,
2965,03-29-2024 06:20:50,5.75,95.47,5.08,,,
2966,03-29-2024 06:30:50,5.72,95.37,5.05,,,
2967,03-29-2024 06:40:50,5.74,95.42,5.06,,,
2968,03-29-2024 06:50:50,5.72,95.59,5.08,,,
2969,03-29-2024 07:00:50,5.72,95.71,5.10,,,
2970,03-29-2024 07:10:50,5.75,95.73,5.12,,,
2971,03-29-2024 07:20:50,5.79,95.66,5.15,,,
2972,03-29-2024 07:30:50,5.79,95.57,5.14,,,
2973,03-29-2024 07:40:50,5.83,95.65,5.20,,,
2974,03-29-2024 07:50:50,5.85,95.48,5.19,,,
2975,03-29-2024 08:00:50,5.97,95.42,5.30,,,
2976,03-29-2024 08:10:50,6.01,95.32,5.33,,,
2977,03-29-2024 08:20:50,6.06,95.21,5.35,,,
2978,03-29-2024 08:30:50,6.16,94.96,5.42,,,
2979,03-29-2024 08:40:50,6.28,94.70,5.50,,,
2980,03-29-2024 08:50:50,6.46,94.28,5.62,,,
2981,03-29-2024 09:00:50,6.76,94.09,5.89,,,
2982,03-29-2024 09:10:50,7.04,93.38,6.05,,,
2983,03-29-2024 09:20:50,7.25,93.12,6.22,,,
2984,03-29-2024 09:30:50,7.68,92.93,6.61,,,
2985,03-29-2024 09:40:50,7.83,90.78,6.42,,,
2986,03-29-2024 09:50:50,8.14,90.65,6.71,,,
2987,03-29-2024 10:00:50,8.05,90.26,6.56,,,
2988,03-29-2024 10:10:50,8.42,89.88,6.86,,,
2989,03-29-2024 10:20:50,8.53,88.06,6.68,,,
2990,03-29-2024 10:30:50,9.00,87.49,7.04,,,
2991,03-29-2024 10:40:50,9.01,85.93,6.79,,,
2992,03-29-2024 10:50:50,9.18,85.86,6.94,,,
2993,03-29-2024 11:00:50,9.62,85.56,7.33,,,
2994,03-29-2024 11:10:50,10.33,82.28,7.45,,,
2995,03-29-2024 11:20:50,10.30,83.02,7.56,,,
2996,03-29-2024 11:30:50,10.70,79.92,7.39,,,
2997,03-29-2024 11:40:50,10.86,78.24,7.23,,,
2998,03-29-2024 11:50:50,11.26,75.80,7.16,,,
2999,03-29-2024 12:00:50,10.79,74.79,6.51,,,
3000,03-29-2024 12:10:50,11.19,75.39,7.02,,,
3001,03-29-2024 12:20:50,11.13,74.40,6.76,,,
3002,03-29-2024 12:30:50,11.29,71.89,6.42,,,
3003,03-29-2024 12:40:50,11.85,73.07,7.19,,,
3004,03-29-2024 12:50:50,12.57,69.29,7.11,,,
3005,03-29-2024 13:00:50,12.14,70.11,6.87,,,
3006,03-29-2024 13:10:50,11.92,70.04,6.65,,,
3007,03-29-2024 13:20:50,11.54,71.51,6.58,,,
3008,03-29-2024 13:30:50,11.48,73.81,6.99,,,
3009,03-29-2024 13:40:50,12.56,70.82,7.42,,,
3010,03-29-2024 13:50:50,13.56,63.77,6.85,,,
3011,03-29-2024 14:00:50,14.18,66.08,7.95,,,
3012,03-29-2024 14:10:50,14.85,61.42,7.52,,,
3013,03-29-2024 14:20:50,14.85,62.25,7.71,,,
3014,03-29-2024 14:30:50,13.65,63.99,6.98,,,
3015,03-29-2024 14:40:50,14.25,65.69,7.93,,,
3016,03-29-2024 14:50:50,13.92,64.34,7.31,,,
3017,03-29-2024 15:00:50,13.66,64.11,7.02,,,
3018,03-29-2024 15:10:50,13.74,65.85,7.48,,,
3019,03-29-2024 15:20:50,13.77,66.31,7.61,,,
3020,03-29-2024 15:30:50,13.46,62.34,6.42,,,
3021,03-29-2024 15:40:50,13.56,63.38,6.76,,,
3022,03-29-2024 15:50:50,13.65,64.00,6.98,,,
3023,03-29-2024 16:00:50,14.06,63.13,7.17,,,
3024,03-29-2024 16:10:50,13.63,64.92,7.17,,,
3025,03-29-2024 16:20:50,13.47,65.66,7.18,,,
3026,03-29-2024 16:30:50,13.08,67.26,7.16,,,
3027,03-29-2024 16:40:50,13.19,64.43,6.64,,,
3028,03-29-2024 16:50:50,13.07,66.22,6.93,,,
3029,03-29-2024 17:00:50,12.84,67.04,6.88,,,
3030,03-29-2024 17:10:50,12.63,67.67,6.82,,,
3031,03-29-2024 17:20:50,11.88,68.15,6.21,,,
3032,03-29-2024 17:30:50,10.75,72.70,6.06,,,
3033,03-29-2024 17:40:50,10.16,74.28,5.80,,,
3034,03-29-2024 17:50:50,9.79,75.40,5.66,,,
3035,03-29-2024 18:00:50,9.64,76.80,5.78,,,
3036,03-29-2024 18:10:50,9.29,78.19,5.69,,,
3037,03-29-2024 18:20:50,9.15,78.69,5.65,,,
3038,03-29-2024 18:30:50,8.66,80.16,5.45,,,
3039,03-29-2024 18:40:50,8.42,80.97,5.35,,,
3040,03-29-2024 18:50:50,7.88,81.88,4.99,,,
3041,03-29-2024 19:00:50,7.59,83.11,4.92,,,
3042,03-29-2024 19:10:50,7.25,84.08,4.75,,,
3043,03-29-2024 19:20:50,6.93,84.71,4.54,,,
3044,03-29-2024 19:30:50,6.70,85.80,4.50,,,
3045,03-29-2024 19:40:50,6.48,86.55,4.40,,,
3046,03-29-2024 19:50:50,6.21,88.35,4.43,,,
3047,03-29-2024 20:00:50,5.93,90.06,4.43,,,
3048,03-29-2024 20:10:50,5.52,91.00,4.17,,,
3049,03-29-2024 20:20:50,5.30,92.29,4.15,,,
3050,03-29-2024 20:30:50,5.06,93.24,4.06,,,
3051,03-29-2024 20:40:50,4.94,94.20,4.09,,,
3052,03-29-2024 20:50:50,5.01,94.67,4.23,,,
3053,03-29-2024 21:00:50,5.20,95.00,4.47,,,
3054,03-29-2024 21:10:50,5.48,95.68,4.85,,,
3055,03-29-2024 21:20:50,5.22,94.68,4.44,,,
3056,03-29-2024 21:30:50,4.93,94.38,4.11,,,
3057,03-29-2024 21:40:50,4.92,94.72,4.15,,,
3058,03-29-2024 21:50:50,4.79,94.52,3.99,,,
3059,03-29-2024 22:00:50,4.48,94.85,3.73,,,
3060,03-29-2024 22:10:50,4.06,94.92,3.32,,,
3061,03-29-2024 22:20:50,4.21,95.28,3.53,,,
3062,03-29-2024 22:30:50,3.79,95.27,3.11,,,
3063,03-29-2024 22:40:50,3.64,95.48,2.99,,,
3064,03-29-2024 22:50:50,3.67,95.82,3.06,,,
3065,03-29-2024 23:00:50,3.62,96.16,3.07,,,
3066,03-29-2024 23:10:50,3.49,96.13,2.94,,,
3067,03-29-2024 23:20:50,3.65,96.88,3.21,,,
3068,03-29-2024 23:30:50,3.41,96.33,2.88,,,
3069,03-29-2024 23:40:50,3.67,97.12,3.25,,,
3070,03-29-2024 23:50:50,3.68,96.59,3.18,,,
3071,03-30-2024 00:00:50,3.92,96.86,3.47,,,
3072,03-30-2024 00:10:50,3.85,96.95,3.41,,,
3073,03-30-2024 00:20:50,3.53,96.08,2.96,,,
3074,03-30-2024 00:30:50,3.41,96.19,2.86,,,
3075,03-30-2024 00:40:50,3.23,96.61,2.74,,,
3076,03-30-2024 00:50:50,3.83,97.27,3.43,,,
3077,03-30-2024 01:00:50,3.58,96.38,3.06,,,
3078,03-30-2024 01:10:50,3.46,96.84,3.01,,,
3079,03-30-2024 01:20:50,3.01,96.09,2.45,,,
3080,03-30-2024 01:30:50,2.90,96.55,2.41,,,
3081,03-30-2024 01:40:50,2.79,96.06,2.22,,,
3082,03-30-2024 01:50:50,2.75,96.95,2.32,,,
3083,03-30-2024 02:00:50,2.82,96.85,2.37,,,
3084,03-30-2024 02:10:50,2.78,97.01,2.35,,,
3085,03-30-2024 02:20:50,2.71,97.06,2.29,,,
3086,03-30-2024 02:30:50,3.27,97.47,2.91,,,
3087,03-30-2024 02:40:50,3.49,97.33,3.11,,,
3088,03-30-2024 02:50:50,3.10,96.28,2.56,,,
3089,03-30-2024 03:00:50,2.78,96.68,2.30,,,
3090,03-30-2024 03:10:50,2.88,96.58,2.39,,,
3091,03-30-2024 03:20:50,2.57,96.32,2.04,,,
3092,03-30-2024 03:30:50,2.28,96.59,1.79,,,
3093,03-30-2024 03:40:50,2.41,96.88,1.96,,,
3094,03-30-2024 03:50:50,2.22,97.10,1.80,,,
3095,03-30-2024 04:00:50,2.47,97.22,2.08,,,
3096,03-30-2024 04:10:50,3.03,97.72,2.71,,,
3097,03-30-2024 04:20:50,3.30,97.67,2.97,,,
3098,03-30-2024 04:30:50,3.59,97.56,3.24,,,
3099,03-30-2024 04:40:50,3.62,97.08,3.20,,,
3100,03-30-2024 04:50:50,3.56,96.79,3.10,,,
3101,03-30-2024 05:00:50,3.53,96.90,3.08,,,
3102,03-30-2024 05:10:50,3.78,97.13,3.37,,,
3103,03-30-2024 05:20:50,3.75,96.68,3.27,,,
3104,03-30-2024 05:30:50,3.70,96.58,3.21,,,
3105,03-30-2024 05:40:50,3.84,96.66,3.36,,,
3106,03-30-2024 05:50:50,3.83,96.41,3.31,,,
3107,03-30-2024 06:00:50,3.77,96.28,3.24,,,
3108,03-30-2024 06:10:50,3.55,96.26,3.01,,,
3109,03-30-2024 06:20:50,3.53,96.49,3.02,,,
3110,03-30-2024 06:30:50,3.74,96.35,3.22,,,
3111,03-30-2024 06:40:50,3.53,96.50,3.02,,,
3112,03-30-2024 06:50:50,3.24,96.26,2.70,,,
3113,03-30-2024 07:00:50,2.81,95.97,2.23,,,
3114,03-30-2024 07:10:50,2.66,96.27,2.12,,,
3115,03-30-2024 07:20:50,2.55,96.17,2.00,,,
3116,03-30-2024 07:30:50,2.47,96.39,1.96,,,
3117,03-30-2024 07:40:50,2.88,96.94,2.44,,,
3118,03-30-2024 07:50:50,3.14,97.07,2.72,,,
3119,03-30-2024 08:00:50,3.32,96.87,2.87,,,
3120,03-30-2024 08:10:50,3.74,97.20,3.34,,,
3121,03-30-2024 08:20:50,4.31,97.11,3.89,,,
3122,03-30-2024 08:30:50,4.92,96.56,4.42,,,
3123,03-30-2024 08:40:50,5.74,96.45,5.22,,,
3124,03-30-2024 08:50:50,6.13,94.44,5.31,,,
3125,03-30-2024 09:00:50,7.14,91.33,5.83,,,
3126,03-30-2024 09:10:50,8.35,85.62,6.09,,,
3127,03-30-2024 09:20:50,9.75,80.75,6.61,,,
3128,03-30-2024 09:30:50,10.46,73.97,6.03,,,
3129,03-30-2024 09:40:50,10.90,75.78,6.81,,,
3130,03-30-2024 09:50:50,11.49,74.20,7.07,,,
3131,03-30-2024 10:00:50,11.84,72.72,7.11,,,
3132,03-30-2024 10:10:50,12.35,68.28,6.69,,,
3133,03-30-2024 10:20:50,12.05,68.21,6.38,,,
3134,03-30-2024 10:30:50,12.79,67.30,6.90,,,
3135,03-30-2024 10:40:50,13.18,65.97,6.97,,,
3136,03-30-2024 10:50:50,13.73,66.40,7.59,,,
3137,03-30-2024 11:00:50,13.48,63.68,6.75,,,
3138,03-30-2024 11:10:50,13.70,64.62,7.17,,,
3139,03-30-2024 11:20:50,13.78,61.82,6.60,,,
3140,03-30-2024 11:30:50,13.79,64.13,7.14,,,
3141,03-30-2024 11:40:50,14.91,62.60,7.85,,,
3142,03-30-2024 11:50:50,14.67,61.53,7.37,,,
3143,03-30-2024 12:00:50,14.17,65.22,7.75,,,
3144,03-30-2024 12:10:50,13.47,66.86,7.45,,,
3145,03-30-2024 12:20:50,13.09,69.74,7.70,,,
3146,03-30-2024 12:30:50,12.89,69.47,7.45,,,
3147,03-30-2024 12:40:50,12.90,69.48,7.46,,,
3148,03-30-2024 12:50:50,12.73,71.13,7.64,,,
3149,03-30-2024 13:00:50,12.61,72.33,7.78,,,
3150,03-30-2024 13:10:50,12.69,72.95,7.97,,,
3151,03-30-2024 13:20:50,12.93,67.37,7.05,,,
3152,03-30-2024 13:30:50,13.14,69.45,7.69,,,
3153,03-30-2024 13:40:50,12.86,70.28,7.59,,,
3154,03-30-2024 13:50:50,12.66,71.26,7.61,,,
3155,03-30-2024 14:00:50,12.82,72.41,8.00,,,
3156,03-30-2024 14:10:50,12.70,69.94,7.37,,,
3157,03-30-2024 14:20:50,12.25,72.13,7.38,,,
3158,03-30-2024 14:30:50,12.19,71.85,7.28,,,
3159,03-30-2024 14:40:50,11.98,73.64,7.43,,,
3160,03-30-2024 14:50:50,11.31,74.28,6.91,,,
3161,03-30-2024 15:00:50,11.47,76.23,7.45,,,
3162,03-30-2024 15:10:50,11.73,77.93,8.02,,,
3163,03-30-2024 15:20:50,11.73,75.41,7.54,,,
3164,03-30-2024 15:30:50,12.05,74.21,7.62,,,
3165,03-30-2024 15:40:50,12.59,71.68,7.62,,,
3166,03-30-2024 15:50:50,12.87,71.28,7.81,,,
3167,03-30-2024 16:00:50,13.36,70.22,8.06,,,
3168,03-30-2024 16:10:50,14.15,68.55,8.47,,,
3169,03-30-2024 16:20:50,12.62,70.30,7.37,,,
3170,03-30-2024 16:30:50,12.20,72.10,7.34,,,
3171,03-30-2024 16:40:50,11.82,72.48,7.04,,,
3172,03-30-2024 16:50:50,11.08,75.33,6.89,,,
3173,03-30-2024 17:00:50,11.27,74.56,6.93,,,
3174,03-30-2024 17:10:50,11.61,73.94,7.14,,,
3175,03-30-2024 17:20:50,11.27,74.08,6.83,,,
3176,03-30-2024 17:30:50,10.67,76.86,6.79,,,
3177,03-30-2024 17:40:50,10.36,77.30,6.57,,,
3178,03-30-2024 17:50:50,10.44,77.31,6.65,,,
3179,03-30-2024 18:00:50,10.41,77.31,6.62,,,
3180,03-30-2024 18:10:50,10.21,76.86,6.34,,,
3181,03-30-2024 18:20:50,9.94,76.42,6.00,,,
3182,03-30-2024 18:30:50,9.45,78.74,5.95,,,
3183,03-30-2024 18:40:50,9.19,78.40,5.64,,,
3184,03-30-2024 18:50:50,8.68,80.14,5.46,,,
3185,03-30-2024 19:00:50,8.08,80.82,5.00,,,
3186,03-30-2024 19:10:50,7.68,81.35,4.69,,,
3187,03-30-2024 19:20:50,7.28,82.92,4.58,,,
3188,03-30-2024 19:30:50,7.05,83.67,4.49,,,
3189,03-30-2024 19:40:50,6.58,85.36,4.31,,,
3190,03-30-2024 19:50:50,5.97,87.92,4.13,,,
3191,03-30-2024 20:00:50,5.51,88.83,3.82,,,
3192,03-30-2024 20:10:50,5.20,91.61,3.95,,,
3193,03-30-2024 20:20:50,4.92,92.54,3.82,,,
3194,03-30-2024 20:30:50,4.68,93.23,3.69,,,
3195,03-30-2024 20:40:50,4.53,93.67,3.60,,,
3196,03-30-2024 20:50:50,4.53,94.27,3.70,,,
3197,03-30-2024 21:00:50,4.63,94.63,3.85,,,
3198,03-30-2024 21:10:50,4.66,94.67,3.88,,,
3199,03-30-2024 21:20:50,4.67,94.67,3.89,,,
3200,03-30-2024 21:30:50,4.41,94.59,3.62,,,
3201,03-30-2024 21:40:50,4.02,94.27,3.18,,,
3202,03-30-2024 21:50:50,3.82,94.64,3.04,,,
3203,03-30-2024 22:00:50,3.43,94.62,2.65,,,
3204,03-30-2024 22:10:50,3.99,96.71,3.51,,,
3205,03-30-2024 22:20:50,4.48,96.53,3.98,,,
3206,03-30-2024 22:30:50,4.75,96.09,4.18,,,
3207,03-30-2024 22:40:50,4.68,94.58,3.89,,,
3208,03-30-2024 22:50:50,4.47,94.99,3.74,,,
3209,03-30-2024 23:00:50,4.24,94.82,3.49,,,
3210,03-30-2024 23:10:50,4.15,95.19,3.45,,,
3211,03-30-2024 23:20:50,3.97,95.32,3.29,,,
3212,03-30-2024 23:30:50,3.67,95.35,2.99,,,
3213,03-30-2024 23:40:50,3.92,95.93,3.33,,,
3214,03-30-2024 23:50:50,4.12,95.66,3.49,,,
3215,03-31-2024 00:00:50,3.94,95.25,3.25,,,
3216,03-31-2024 00:10:50,3.88,95.56,3.24,,,
3217,03-31-2024 00:20:50,3.83,95.38,3.16,,,
3218,03-31-2024 00:30:50,3.77,95.75,3.16,,,
3219,03-31-2024 00:40:50,3.64,95.37,2.97,,,
3220,03-31-2024 00:50:50,3.29,95.27,2.61,,,
3221,03-31-2024 01:00:50,3.19,95.91,2.61,,,
3222,03-31-2024 01:10:50,3.13,95.89,2.54,,,
3223,03-31-2024 01:20:50,3.25,96.02,2.67,,,
3224,03-31-2024 01:30:50,3.11,95.99,2.53,,,
3225,03-31-2024 01:40:50,3.20,96.32,2.67,,,
3226,03-31-2024 01:50:50,3.26,96.38,2.74,,,
3227,03-31-2024 02:00:50,3.28,96.77,2.82,,,
3228,03-31-2024 02:10:50,3.46,96.73,2.99,,,
3229,03-31-2024 02:20:50,3.69,96.47,3.18,,,
3230,03-31-2024 02:30:50,3.11,95.60,2.47,,,
3231,03-31-2024 02:40:50,2.79,96.01,2.21,,,
3232,03-31-2024 02:50:50,2.94,96.24,2.40,,,
3233,03-31-2024 03:00:50,3.13,96.69,2.65,,,
3234,03-31-2024 03:10:50,3.24,96.51,2.73,,,
3235,03-31-2024 03:20:50,3.32,96.55,2.83,,,
3236,03-31-2024 03:30:50,3.35,96.36,2.83,,,
3237,03-31-2024 03:40:50,3.23,96.33,2.70,,,
3238,03-31-2024 03:50:50,3.10,96.17,2.55,,,
3239,03-31-2024 04:00:50,2.87,95.92,2.29,,,
3240,03-31-2024 04:10:50,3.00,96.50,2.50,,,
3241,03-31-2024 04:20:50,2.95,96.25,2.41,,,
3242,03-31-2024 04:30:50,2.96,96.71,2.49,,,
3243,03-31-2024 04:40:50,2.88,96.62,2.40,,,
3244,03-31-2024 04:50:50,3.01,96.96,2.58,,,
3245,03-31-2024 05:00:50,2.88,96.56,2.39,,,
3246,03-31-2024 05:10:50,2.81,96.78,2.35,,,
3247,03-31-2024 05:20:50,2.91,97.10,2.50,,,
3248,03-31-2024 05:30:50,2.91,96.72,2.44,,,
3249,03-31-2024 05:40:50,2.68,96.57,2.19,,,
3250,03-31-2024 05:50:50,2.46,96.65,1.99,,,
3251,03-31-2024 06:00:50,2.78,97.36,2.40,,,
3252,03-31-2024 06:10:50,2.96,97.10,2.54,,,
3253,03-31-2024 06:20:50,2.69,96.55,2.19,,,
3254,03-31-2024 06:30:50,2.60,96.55,2.11,,,
3255,03-31-2024 06:40:50,2.60,96.93,2.17,,,
3256,03-31-2024 06:50:50,2.27,96.70,1.80,,,
3257,03-31-2024 07:00:50,2.24,96.90,1.80,,,
3258,03-31-2024 07:10:50,2.53,97.17,2.13,,,
3259,03-31-2024 07:20:50,3.01,97.42,2.64,,,
3260,03-31-2024 07:30:50,3.11,97.06,2.69,,,
3261,03-31-2024 07:40:50,3.35,97.00,2.92,,,
3262,03-31-2024 07:50:50,3.74,97.02,3.31,,,
3263,03-31-2024 08:00:50,4.02,96.96,3.58,,,
3264,03-31-2024 08:10:50,3.91,95.96,3.33,,,
3265,03-31-2024 08:20:50,4.16,96.11,3.60,,,
3266,03-31-2024 08:30:50,4.53,95.65,3.90,,,
3267,03-31-2024 08:40:50,4.91,94.39,4.09,,,
3268,03-31-2024 08:50:50,5.68,93.33,4.69,,,
3269,03-31-2024 09:00:50,8.33,86.27,6.18,,,
3270,03-31-2024 09:10:50,10.26,78.13,6.63,,,
3271,03-31-2024 09:20:50,12.13,72.07,7.26,,,
3272,03-31-2024 09:30:50,13.47,66.42,7.35,,,
3273,03-31-2024 09:40:50,14.80,62.49,7.72,,,
3274,03-31-2024 09:50:50,15.33,59.64,7.54,,,
3275,03-31-2024 10:00:50,15.75,58.42,7.63,,,
3276,03-31-2024 10:10:50,15.99,57.60,7.64,,,
3277,03-31-2024 10:20:50,15.89,59.18,7.95,,,
3278,03-31-2024 10:30:50,16.40,59.09,8.40,,,
3279,03-31-2024 10:40:50,16.41,59.17,8.43,,,
3280,03-31-2024 10:50:50,17.24,58.00,8.92,,,
3281,03-31-2024 11:00:50,17.76,54.71,8.54,,,
3282,03-31-2024 11:10:50,17.97,53.61,8.44,,,
3283,03-31-2024 11:20:50,18.39,53.66,8.84,,,
3284,03-31-2024 11:30:50,17.51,53.78,8.06,,,
3285,03-31-2024 11:40:50,17.46,58.98,9.37,,,
3286,03-31-2024 11:50:50,17.97,53.58,8.43,,,
3287,03-31-2024 12:00:50,17.98,53.45,8.40,,,
3288,03-31-2024 12:10:50,17.18,54.52,7.95,,,
3289,03-31-2024 12:20:50,16.13,58.65,8.04,,,
3290,03-31-2024 12:30:50,14.92,63.05,7.96,,,
3291,03-31-2024 12:40:50,14.14,64.07,7.47,,,
3292,03-31-2024 12:50:50,13.78,68.30,8.06,,,
3293,03-31-2024 13:00:50,13.80,66.04,7.58,,,
3294,03-31-2024 13:10:50,13.90,65.93,7.65,,,
3295,03-31-2024 13:20:50,13.74,67.09,7.75,,,
3296,03-31-2024 13:30:50,14.29,65.08,7.84,,,
3297,03-31-2024 13:40:50,14.73,63.71,7.94,,,
3298,03-31-2024 13:50:50,15.90,59.26,7.98,,,
3299,03-31-2024 14:00:50,15.83,59.21,7.90,,,
3300,03-31-2024 14:10:50,15.02,55.99,6.33,,,
3301,03-31-2024 14:20:50,14.14,62.84,7.18,,,
3302,03-31-2024 14:30:50,14.21,64.98,7.73,,,
3303,03-31-2024 14:40:50,13.79,65.03,7.35,,,
3304,03-31-2024 14:50:50,13.80,67.08,7.81,,,
3305,03-31-2024 15:00:50,13.34,66.73,7.29,,,
3306,03-31-2024 15:10:50,13.71,65.30,7.34,,,
3307,03-31-2024 15:20:50,13.94,66.42,7.80,,,
3308,03-31-2024 15:30:50,14.15,65.56,7.81,,,
3309,03-31-2024 15:40:50,13.88,65.35,7.50,,,
3310,03-31-2024 15:50:50,13.95,64.35,7.35,,,
3311,03-31-2024 16:00:50,13.83,63.28,6.99,,,
3312,03-31-2024 16:10:50,13.67,63.23,6.82,,,
3313,03-31-2024 16:20:50,13.62,63.60,6.86,,,
3314,03-31-2024 16:30:50,13.92,64.04,7.24,,,
3315,03-31-2024 16:40:50,13.99,61.32,6.68,,,
3316,03-31-2024 16:50:50,14.05,62.10,6.92,,,
3317,03-31-2024 17:00:50,13.93,63.05,7.03,,,
3318,03-31-2024 17:10:50,13.68,63.89,6.99,,,
3319,03-31-2024 17:20:50,13.37,63.35,6.57,,,
3320,03-31-2024 17:30:50,13.20,65.16,6.81,,,
3321,03-31-2024 17:40:50,12.93,65.71,6.68,,,
3322,03-31-2024 17:50:50,12.61,66.72,6.60,,,
3323,03-31-2024 18:00:50,12.38,66.85,6.41,,,
3324,03-31-2024 18:10:50,12.01,68.54,6.41,,,
3325,03-31-2024 18:20:50,11.60,69.17,6.16,,,
3326,03-31-2024 18:30:50,10.74,71.28,5.77,,,
3327,03-31-2024 18:40:50,10.01,73.30,5.47,,,
3328,03-31-2024 18:50:50,9.53,75.05,5.34,,,
3329,03-31-2024 19:00:50,9.01,78.92,5.56,,,
3330,03-31-2024 19:10:50,8.53,78.13,4.95,,,
3331,03-31-2024 19:20:50,7.97,80.27,4.78,,,
3332,03-31-2024 19:30:50,7.54,81.05,4.50,,,
3333,03-31-2024 19:40:50,7.11,80.83,4.05,,,
3334,03-31-2024 19:50:50,6.74,82.23,3.93,,,
3335,03-31-2024 20:00:50,6.41,84.07,3.92,,,
3336,03-31-2024 20:10:50,6.24,85.06,3.92,,,
3337,03-31-2024 20:20:50,6.24,85.73,4.03,,,
3338,03-31-2024 20:30:50,6.11,85.39,3.85,,,
3339,03-31-2024 20:40:50,6.31,83.44,3.72,,,
3340,03-31-2024 20:50:50,6.23,84.79,3.87,,,
3341,03-31-2024 21:00:50,6.16,84.62,3.77,,,
3342,03-31-2024 21:10:50,6.06,83.91,3.55,,,
3343,03-31-2024 21:20:50,5.86,86.38,3.77,,,
3344,03-31-2024 21:30:50,5.96,85.31,3.69,,,
3345,03-31-2024 21:40:50,5.95,85.09,3.64,,,
3346,03-31-2024 21:50:50,5.77,86.47,3.69,,,
3347,03-31-2024 22:00:50,5.62,85.44,3.37,,,
3348,03-31-2024 22:10:50,5.75,86.69,3.70,,,
3349,03-31-2024 22:20:50,5.63,86.25,3.52,,,
3350,03-31-2024 22:30:50,5.54,85.41,3.29,,,
3351,03-31-2024 22:40:50,5.65,85.61,3.43,,,
3352,03-31-2024 22:50:50,5.66,84.53,3.26,,,
3353,03-31-2024 23:00:50,5.46,86.13,3.33,,,
3354,03-31-2024 23:10:50,5.21,87.24,3.27,,,
3355,03-31-2024 23:20:50,5.16,87.13,3.20,,,
3356,03-31-2024 23:30:50,4.90,88.04,3.09,,,
3357,03-31-2024 23:40:50,5.24,87.75,3.38,,,
3358,03-31-2024 23:50:50,5.11,88.10,3.31,,,
3359,04-01-2024 00:00:50,5.05,88.39,3.29,,,
3360,04-01-2024 00:10:50,4.93,88.66,3.22,,,
3361,04-01-2024 00:20:50,5.03,88.67,3.32,,,
3362,04-01-2024 00:30:50,5.20,88.75,3.50,,,
3363,04-01-2024 00:40:50,5.53,86.04,3.39,,,
3364,04-01-2024 00:50:50,5.54,85.38,3.29,,,
3365,04-01-2024 01:00:50,5.70,84.39,3.28,,,
3366,04-01-2024 01:10:50,5.59,86.10,3.45,,,
3367,04-01-2024 01:20:50,5.38,86.42,3.30,,,
3368,04-01-2024 01:30:50,5.41,87.69,3.54,,,
3369,04-01-2024 01:40:50,5.48,87.65,3.60,,,
3370,04-01-2024 01:50:50,5.66,87.05,3.68,,,
3371,04-01-2024 02:00:50,5.64,86.19,3.52,,,
3372,04-01-2024 02:10:50,5.68,86.24,3.57,,,
3373,04-01-2024 02:20:50,5.67,85.97,3.51,,,
