#,Date-Time (PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Button Down,Host Connected,Started Offset,End of File
2296,04-20-2025 11:38:31,15.52,72.79,10.68,,,,
2297,04-20-2025 11:48:31,16.01,68.42,10.21,,,,
2298,04-20-2025 11:58:31,16.51,66.53,10.28,,,,
2299,04-20-2025 12:08:31,17.40,61.81,10.02,,,,
2300,04-20-2025 12:18:31,17.70,60.66,10.02,,,,
2301,04-20-2025 12:28:31,18.50,60.46,10.72,,,,
2302,04-20-2025 12:38:31,18.96,57.79,10.48,,,,
2303,04-20-2025 12:48:31,19.10,60.35,11.26,,,,
2304,04-20-2025 12:58:31,19.26,56.18,10.33,,,,
2305,04-20-2025 13:08:31,18.04,58.16,9.71,,,,
2306,04-20-2025 13:18:31,16.41,62.29,9.20,,,,
2307,04-20-2025 13:28:31,15.41,64.24,8.71,,,,
2308,04-20-2025 13:38:31,14.97,68.10,9.16,,,,
2309,04-20-2025 13:48:31,15.00,63.90,8.24,,,,
2310,04-20-2025 13:58:31,14.59,64.74,8.04,,,,
2311,04-20-2025 14:08:31,14.04,68.09,8.26,,,,
2312,04-20-2025 14:18:31,14.84,65.61,8.47,,,,
2313,04-20-2025 14:28:31,15.21,63.22,8.28,,,,
2314,04-20-2025 14:38:31,14.90,62.05,7.71,,,,
2315,04-20-2025 14:48:31,14.60,65.81,8.29,,,,
2316,04-20-2025 14:58:31,14.48,62.51,7.42,,,,
2317,04-20-2025 15:08:31,14.80,63.91,8.05,,,,
2318,04-20-2025 15:18:31,14.46,63.11,7.54,,,,
2319,04-20-2025 15:28:31,14.42,62.24,7.30,,,,
2320,04-20-2025 15:38:31,13.96,64.08,7.29,,,,
2321,04-20-2025 15:48:31,13.82,66.04,7.60,,,,
2322,04-20-2025 15:58:31,14.92,61.84,7.68,,,,
2323,04-20-2025 16:08:31,15.08,57.55,6.78,,,,
2324,04-20-2025 16:18:31,15.22,59.45,7.38,,,,
2325,04-20-2025 16:28:31,14.51,61.11,7.11,,,,
2326,04-20-2025 16:38:31,14.23,61.92,7.05,,,,
2327,04-20-2025 16:48:31,14.19,66.16,7.98,,,,
2328,04-20-2025 16:58:31,13.60,63.60,6.84,,,,
2329,04-20-2025 17:08:31,12.86,65.89,6.66,,,,
2330,04-20-2025 17:18:31,12.37,69.60,6.98,,,,
2331,04-20-2025 17:28:31,12.26,69.29,6.82,,,,
2332,04-20-2025 17:38:31,12.21,72.04,7.33,,,,
2333,04-20-2025 17:48:31,12.34,70.42,7.13,,,,
2334,04-20-2025 17:58:31,13.02,70.00,7.69,,,,
2335,04-20-2025 18:08:31,12.84,67.42,6.97,,,,
2336,04-20-2025 18:18:31,12.37,71.42,7.36,,,,
2337,04-20-2025 18:28:31,12.03,72.47,7.25,,,,
2338,04-20-2025 18:38:31,11.68,73.85,7.18,,,,
2339,04-20-2025 18:48:31,11.36,76.16,7.32,,,,
2340,04-20-2025 18:58:31,11.26,78.00,7.57,,,,
2341,04-20-2025 19:08:31,11.12,78.32,7.50,,,,
2342,04-20-2025 19:18:31,11.02,78.61,7.46,,,,
2343,04-20-2025 19:28:31,10.71,76.41,6.74,,,,
2344,04-20-2025 19:38:31,10.41,78.81,6.90,,,,
2345,04-20-2025 19:48:31,10.17,82.32,7.30,,,,
2346,04-20-2025 19:58:31,9.96,82.67,7.16,,,,
2347,04-20-2025 20:08:31,9.73,83.24,7.04,,,,
2348,04-20-2025 20:18:31,9.50,83.99,6.94,,,,
2349,04-20-2025 20:28:31,9.37,84.33,6.87,,,,
2350,04-20-2025 20:38:31,9.30,84.63,6.86,,,,
2351,04-20-2025 20:48:31,9.22,84.56,6.76,,,,
2352,04-20-2025 20:58:31,9.11,85.31,6.78,,,,
2353,04-20-2025 21:08:31,8.99,85.72,6.74,,,,
2354,04-20-2025 21:18:31,8.88,85.78,6.64,,,,
2355,04-20-2025 21:28:31,8.88,85.60,6.61,,,,
2356,04-20-2025 21:38:31,8.91,85.62,6.64,,,,
2357,04-20-2025 21:48:31,8.96,84.65,6.53,,,,
2358,04-20-2025 21:58:31,8.95,82.34,6.12,,,,
2359,04-20-2025 22:08:31,8.84,81.03,5.78,,,,
2360,04-20-2025 22:18:31,8.65,82.51,5.85,,,,
2361,04-20-2025 22:28:31,8.55,83.46,5.92,,,,
2362,04-20-2025 22:38:31,8.41,84.96,6.03,,,,
2363,04-20-2025 22:48:31,8.26,85.00,5.90,,,,
2364,04-20-2025 22:58:31,8.27,83.63,5.67,,,,
2365,04-20-2025 23:08:31,8.16,84.03,5.63,,,,
2366,04-20-2025 23:18:31,7.88,84.70,5.47,,,,
2367,04-20-2025 23:28:31,7.64,86.65,5.56,,,,
2368,04-20-2025 23:38:31,7.51,88.51,5.74,,,,
2369,04-20-2025 23:48:31,7.51,87.56,5.58,,,,
2370,04-20-2025 23:58:31,7.48,85.91,5.29,,,,
2371,04-21-2025 00:08:31,7.41,85.43,5.13,,,,
2372,04-21-2025 00:18:31,7.29,83.39,4.67,,,,
2373,04-21-2025 00:28:31,7.30,81.43,4.34,,,,
2374,04-21-2025 00:38:31,7.28,80.24,4.11,,,,
2375,04-21-2025 00:48:31,7.30,81.50,4.35,,,,
2376,04-21-2025 00:58:31,7.23,82.40,4.44,,,,
2377,04-21-2025 01:08:31,7.23,81.39,4.26,,,,
2378,04-21-2025 01:18:31,7.22,81.91,4.34,,,,
2379,04-21-2025 01:28:31,7.16,81.78,4.26,,,,
2380,04-21-2025 01:38:31,7.11,81.77,4.21,,,,
2381,04-21-2025 01:48:31,7.01,81.11,4.00,,,,
2382,04-21-2025 01:58:31,6.97,81.03,3.94,,,,
2383,04-21-2025 02:08:31,6.98,81.43,4.03,,,,
2384,04-21-2025 02:18:31,6.94,82.37,4.15,,,,
2385,04-21-2025 02:28:31,6.85,83.76,4.30,,,,
2386,04-21-2025 02:38:31,6.72,83.53,4.13,,,,
2387,04-21-2025 02:48:31,6.66,84.09,4.17,,,,
2388,04-21-2025 02:58:31,6.58,84.81,4.21,,,,
2389,04-21-2025 03:08:31,6.54,84.21,4.07,,,,
2390,04-21-2025 03:18:31,6.49,84.58,4.09,,,,
2391,04-21-2025 03:28:31,6.43,85.00,4.10,,,,
2392,04-21-2025 03:38:31,6.36,85.32,4.08,,,,
2393,04-21-2025 03:48:31,6.29,85.93,4.11,,,,
2394,04-21-2025 03:58:31,6.23,86.65,4.17,,,,
2395,04-21-2025 04:08:31,6.13,87.36,4.19,,,,
2396,04-21-2025 04:18:31,6.23,87.09,4.24,,,,
2397,04-21-2025 04:28:31,6.12,87.61,4.22,,,,
2398,04-21-2025 04:38:31,6.07,87.08,4.09,,,,
2399,04-21-2025 04:48:31,6.04,87.24,4.08,,,,
2400,04-21-2025 04:58:31,5.99,87.15,4.02,,,,
2401,04-21-2025 05:08:31,5.94,87.36,4.00,,,,
2402,04-21-2025 05:18:31,5.90,87.23,3.94,,,,
2403,04-21-2025 05:28:31,5.87,87.80,4.01,,,,
2404,04-21-2025 05:38:31,5.87,87.47,3.96,,,,
2405,04-21-2025 05:48:31,5.77,87.59,3.88,,,,
2406,04-21-2025 05:58:31,5.62,88.21,3.83,,,,
2407,04-21-2025 06:08:31,5.64,88.49,3.89,,,,
2408,04-21-2025 06:18:31,5.56,88.42,3.80,,,,
2409,04-21-2025 06:28:31,5.59,88.68,3.87,,,,
2410,04-21-2025 06:38:31,5.59,88.48,3.84,,,,
2411,04-21-2025 06:48:31,5.54,88.53,3.80,,,,
2412,04-21-2025 06:58:31,5.51,89.07,3.86,,,,
2413,04-21-2025 07:08:31,5.68,88.53,3.94,,,,
2414,04-21-2025 07:18:31,5.88,87.45,3.96,,,,
2415,04-21-2025 07:28:31,6.03,87.30,4.08,,,,
2416,04-21-2025 07:38:31,6.28,85.41,4.02,,,,
2417,04-21-2025 07:48:31,6.70,85.78,4.50,,,,
2418,04-21-2025 07:58:31,7.29,82.78,4.56,,,,
2419,04-21-2025 08:08:31,7.61,82.54,4.84,,,,
2420,04-21-2025 08:18:31,7.72,81.17,4.71,,,,
2421,04-21-2025 08:28:31,7.97,82.30,5.15,,,,
2422,04-21-2025 08:38:31,8.32,79.61,5.01,,,,
2423,04-21-2025 08:48:31,8.99,78.41,5.45,,,,
2424,04-21-2025 08:58:31,10.02,74.69,5.75,,,,
2425,04-21-2025 09:08:31,10.55,74.49,6.21,,,,
2426,04-21-2025 09:18:31,10.71,71.55,5.79,,,,
2427,04-21-2025 09:28:31,10.74,71.81,5.87,,,,
2428,04-21-2025 09:38:31,11.09,71.69,6.19,,,,
2429,04-21-2025 09:48:31,11.57,71.30,6.57,,,,
2430,04-21-2025 09:58:31,12.07,71.28,7.04,,,,
2431,04-21-2025 10:08:31,12.50,67.96,6.76,,,,
2432,04-21-2025 10:18:31,12.90,66.54,6.83,,,,
2433,04-21-2025 10:28:31,12.95,66.75,6.93,,,,
2434,04-21-2025 10:38:31,12.29,67.23,6.40,,,,
2435,04-21-2025 10:48:31,12.37,67.41,6.52,,,,
2436,04-21-2025 10:58:31,12.51,67.60,6.69,,,,
2437,04-21-2025 11:08:31,12.61,64.90,6.19,,,,
2438,04-21-2025 11:18:31,12.95,61.98,5.85,,,,
2439,04-21-2025 11:28:31,13.68,62.41,6.64,,,,
2440,04-21-2025 11:38:31,13.90,61.28,6.58,,,,
2441,04-21-2025 11:48:31,15.01,61.02,7.57,,,,
2442,04-21-2025 11:58:31,14.99,62.24,7.84,,,,
2443,04-21-2025 12:08:31,16.08,55.32,7.14,,,,
2444,04-21-2025 12:18:31,16.04,55.82,7.24,,,,
2445,04-21-2025 12:28:31,17.18,55.63,8.25,,,,
2446,04-21-2025 12:38:31,17.84,51.82,7.82,,,,
2447,04-21-2025 12:48:31,18.26,51.87,8.22,,,,
2448,04-21-2025 12:58:31,18.22,51.66,8.12,,,,
2449,04-21-2025 13:08:31,16.73,52.42,6.95,,,,
2450,04-21-2025 13:18:31,14.83,55.67,6.06,,,,
2451,04-21-2025 13:28:31,13.55,60.78,6.14,,,,
2452,04-21-2025 13:38:31,13.30,60.93,5.93,,,,
2453,04-21-2025 13:48:31,13.54,62.42,6.51,,,,
2454,04-21-2025 13:58:31,13.08,62.06,5.99,,,,
2455,04-21-2025 14:08:31,12.60,61.44,5.39,,,,
2456,04-21-2025 14:18:31,12.97,62.94,6.10,,,,
2457,04-21-2025 14:28:31,13.16,62.12,6.09,,,,
2458,04-21-2025 14:38:31,13.25,62.84,6.33,,,,
2459,04-21-2025 14:48:31,13.26,61.82,6.10,,,,
2460,04-21-2025 14:58:31,13.33,62.51,6.33,,,,
2461,04-21-2025 15:08:31,14.11,60.73,6.65,,,,
2462,04-21-2025 15:18:31,14.23,58.78,6.29,,,,
2463,04-21-2025 15:28:31,14.58,55.84,5.88,,,,
2464,04-21-2025 15:38:31,14.83,57.47,6.52,,,,
2465,04-21-2025 15:48:31,14.76,57.32,6.43,,,,
2466,04-21-2025 15:58:31,14.68,57.13,6.30,,,,
2467,04-21-2025 16:08:31,14.48,56.57,5.97,,,,
2468,04-21-2025 16:18:31,14.73,56.98,6.31,,,,
2469,04-21-2025 16:28:31,14.31,57.03,5.93,,,,
2470,04-21-2025 16:38:31,13.67,58.97,5.81,,,,
2471,04-21-2025 16:48:31,13.01,59.71,5.38,,,,
2472,04-21-2025 16:58:31,12.24,61.92,5.17,,,,
2473,04-21-2025 17:08:31,11.66,63.17,4.90,,,,
2474,04-21-2025 17:18:31,11.23,66.36,5.20,,,,
2475,04-21-2025 17:28:31,10.86,66.68,4.92,,,,
2476,04-21-2025 17:38:31,10.75,68.84,5.27,,,,
2477,04-21-2025 17:48:31,10.94,66.20,4.90,,,,
2478,04-21-2025 17:58:31,11.23,67.99,5.55,,,,
2479,04-21-2025 18:08:31,11.61,66.58,5.61,,,,
2480,04-21-2025 18:18:31,11.47,66.02,5.36,,,,
2481,04-21-2025 18:28:31,11.27,66.84,5.35,,,,
2482,04-21-2025 18:38:31,10.93,66.42,4.93,,,,
2483,04-21-2025 18:48:31,10.67,70.23,5.48,,,,
2484,04-21-2025 18:58:31,10.26,69.71,4.98,,,,
2485,04-21-2025 19:08:31,9.83,71.42,4.92,,,,
2486,04-21-2025 19:18:31,9.43,75.14,5.26,,,,
2487,04-21-2025 19:28:31,9.08,76.72,5.22,,,,
2488,04-21-2025 19:38:31,8.79,77.05,5.00,,,,
2489,04-21-2025 19:48:31,8.55,78.50,5.04,,,,
2490,04-21-2025 19:58:31,8.28,79.82,5.01,,,,
2491,04-21-2025 20:08:31,7.99,81.73,5.07,,,,
2492,04-21-2025 20:18:31,7.87,83.51,5.26,,,,
2493,04-21-2025 20:28:31,7.76,83.44,5.13,,,,
2494,04-21-2025 20:38:31,7.50,84.64,5.09,,,,
2495,04-21-2025 20:48:31,7.27,84.80,4.89,,,,
2496,04-21-2025 20:58:31,6.98,86.33,4.86,,,,
2497,04-21-2025 21:08:31,6.72,87.12,4.74,,,,
2498,04-21-2025 21:18:31,6.49,88.02,4.66,,,,
2499,04-21-2025 21:28:31,6.28,88.33,4.50,,,,
2500,04-21-2025 21:38:31,6.11,88.85,4.41,,,,
2501,04-21-2025 21:48:31,5.94,89.37,4.33,,,,
2502,04-21-2025 21:58:31,5.81,89.82,4.27,,,,
2503,04-21-2025 22:08:31,5.76,90.07,4.26,,,,
2504,04-21-2025 22:18:31,5.67,90.19,4.19,,,,
2505,04-21-2025 22:28:31,5.59,90.26,4.13,,,,
2506,04-21-2025 22:38:31,5.54,90.16,4.06,,,,
2507,04-21-2025 22:48:31,5.48,89.68,3.92,,,,
2508,04-21-2025 22:58:31,5.40,88.84,3.71,,,,
2509,04-21-2025 23:08:31,5.34,89.20,3.71,,,,
2510,04-21-2025 23:18:31,5.25,88.61,3.53,,,,
2511,04-21-2025 23:28:31,5.20,88.86,3.52,,,,
2512,04-21-2025 23:38:31,5.16,88.72,3.46,,,,
2513,04-21-2025 23:48:31,5.14,88.54,3.41,,,,
2514,04-21-2025 23:58:31,5.26,88.65,3.55,,,,
2515,04-22-2025 00:08:31,5.37,87.82,3.51,,,,
2516,04-22-2025 00:18:31,5.35,87.46,3.44,,,,
2517,04-22-2025 00:28:31,5.23,87.03,3.25,,,,
2518,04-22-2025 00:38:31,5.12,87.84,3.28,,,,
2519,04-22-2025 00:48:31,5.08,87.58,3.20,,,,
2520,04-22-2025 00:58:31,4.97,88.00,3.15,,,,
2521,04-22-2025 01:08:31,4.97,87.88,3.13,,,,
2522,04-22-2025 01:18:31,4.86,88.02,3.05,,,,
2523,04-22-2025 01:28:31,4.72,88.28,2.96,,,,
2524,04-22-2025 01:38:31,4.62,88.75,2.92,,,,
2525,04-22-2025 01:48:31,4.50,88.51,2.77,,,,
2526,04-22-2025 01:58:31,4.39,89.07,2.75,,,,
2527,04-22-2025 02:08:31,4.29,89.03,2.64,,,,
2528,04-22-2025 02:18:31,4.24,89.19,2.62,,,,
2529,04-22-2025 02:28:31,4.23,89.60,2.68,,,,
2530,04-22-2025 02:38:31,4.21,89.15,2.58,,,,
2531,04-22-2025 02:48:31,4.26,88.85,2.58,,,,
2532,04-22-2025 02:58:31,4.23,89.45,2.66,,,,
2533,04-22-2025 03:08:31,4.15,89.69,2.61,,,,
2534,04-22-2025 03:18:31,4.08,90.03,2.59,,,,
2535,04-22-2025 03:28:31,4.05,90.64,2.66,,,,
2536,04-22-2025 03:38:31,3.96,91.16,2.65,,,,
2537,04-22-2025 03:48:31,3.87,91.33,2.58,,,,
2538,04-22-2025 03:58:31,3.77,91.74,2.55,,,,
2539,04-22-2025 04:08:31,3.73,92.02,2.56,,,,
2540,04-22-2025 04:18:31,3.65,92.43,2.53,,,,
2541,04-22-2025 04:28:31,3.54,92.23,2.40,,,,
2542,04-22-2025 04:38:31,3.42,92.55,2.33,,,,
2543,04-22-2025 04:48:31,3.33,92.93,2.30,,,,
2544,04-22-2025 04:58:31,3.23,93.20,2.24,,,,
2545,04-22-2025 05:08:31,3.07,93.24,2.08,,,,
2546,04-22-2025 05:18:31,3.04,94.02,2.17,,,,
2547,04-22-2025 05:28:31,2.98,94.11,2.13,,,,
2548,04-22-2025 05:38:31,2.93,94.24,2.09,,,,
2549,04-22-2025 05:48:31,2.92,94.72,2.16,,,,
2550,04-22-2025 05:58:31,2.97,95.04,2.25,,,,
2551,04-22-2025 06:08:31,3.16,95.68,2.54,,,,
2552,04-22-2025 06:18:31,3.25,95.58,2.61,,,,
2553,04-22-2025 06:28:31,3.45,96.12,2.89,,,,
2554,04-22-2025 06:38:31,3.67,96.17,3.12,,,,
2555,04-22-2025 06:48:31,3.85,96.22,3.31,,,,
2556,04-22-2025 06:58:31,4.04,95.95,3.45,,,,
2557,04-22-2025 07:08:31,4.19,95.66,3.56,,,,
2558,04-22-2025 07:18:31,4.37,95.16,3.67,,,,
2559,04-22-2025 07:28:31,4.56,95.08,3.84,,,,
2560,04-22-2025 07:38:31,4.81,95.01,4.08,,,,
2561,04-22-2025 07:48:31,5.47,94.94,4.73,,,,
2562,04-22-2025 07:58:31,6.46,92.49,5.34,,,,
2563,04-22-2025 08:08:31,6.97,90.24,5.49,,,,
2564,04-22-2025 08:18:31,7.26,87.81,5.38,,,,
2565,04-22-2025 08:28:31,7.71,87.13,5.71,,,,
2566,04-22-2025 08:38:31,8.42,83.53,5.80,,,,
2567,04-22-2025 08:48:31,9.24,77.98,5.61,,,,
2568,04-22-2025 08:58:31,9.86,78.17,6.25,,,,
2569,04-22-2025 09:08:31,10.21,75.39,6.06,,,,
2570,04-22-2025 09:18:31,10.63,74.17,6.23,,,,
2571,04-22-2025 09:28:31,10.97,73.51,6.44,,,,
2572,04-22-2025 09:38:31,11.36,71.57,6.42,,,,
2573,04-22-2025 09:48:31,11.30,70.81,6.20,,,,
2574,04-22-2025 09:58:31,11.41,71.39,6.43,,,,
2575,04-22-2025 10:08:31,11.54,71.60,6.59,,,,
2576,04-22-2025 10:18:31,11.99,70.07,6.72,,,,
2577,04-22-2025 10:28:31,12.19,70.30,6.96,,,,
2578,04-22-2025 10:38:31,12.73,69.34,7.27,,,,
2579,04-22-2025 10:48:31,13.11,67.77,7.30,,,,
2580,04-22-2025 10:58:31,13.51,65.69,7.22,,,,
2581,04-22-2025 11:08:31,13.93,65.53,7.59,,,,
2582,04-22-2025 11:18:31,14.62,63.17,7.71,,,,
2583,04-22-2025 11:28:31,15.01,59.99,7.32,,,,
2584,04-22-2025 11:38:31,15.47,60.01,7.76,,,,
2585,04-22-2025 11:48:31,16.32,59.61,8.46,,,,
2586,04-22-2025 11:58:31,17.04,57.13,8.51,,,,
2587,04-22-2025 12:08:31,17.69,55.22,8.62,,,,
2588,04-22-2025 12:18:31,18.02,54.25,8.66,,,,
2589,04-22-2025 12:28:31,18.20,55.29,9.10,,,,
2590,04-22-2025 12:38:31,18.41,54.80,9.17,,,,
2591,04-22-2025 12:48:31,18.93,53.48,9.29,,,,
2592,04-22-2025 12:58:31,18.94,51.79,8.83,,,,
2593,04-22-2025 13:08:31,17.29,53.78,7.85,,,,
2594,04-22-2025 13:18:31,15.62,58.15,7.44,,,,
2595,04-22-2025 13:28:31,14.17,62.95,7.23,,,,
2596,04-22-2025 13:38:31,13.97,67.30,8.03,,,,
2597,04-22-2025 13:48:31,14.04,64.71,7.51,,,,
2598,04-22-2025 13:58:31,13.48,66.16,7.30,,,,
2599,04-22-2025 14:08:31,13.15,66.24,7.00,,,,
2600,04-22-2025 14:18:31,13.34,68.52,7.68,,,,
2601,04-22-2025 14:28:31,13.40,64.85,6.94,,,,
2602,04-22-2025 14:38:31,13.59,65.91,7.35,,,,
2603,04-22-2025 14:48:31,13.69,65.14,7.27,,,,
2604,04-22-2025 14:58:31,14.04,65.48,7.69,,,,
2605,04-22-2025 15:08:31,14.90,62.20,7.75,,,,
2606,04-22-2025 15:18:31,14.99,62.62,7.93,,,,
2607,04-22-2025 15:28:31,14.78,63.44,7.92,,,,
2608,04-22-2025 15:38:31,14.79,62.19,7.64,,,,
2609,04-22-2025 15:48:31,15.22,62.92,8.21,,,,
2610,04-22-2025 15:58:31,15.12,63.44,8.25,,,,
2611,04-22-2025 16:08:31,15.04,63.43,8.17,,,,
2612,04-22-2025 16:18:31,15.35,60.56,7.78,,,,
2613,04-22-2025 16:28:31,15.06,61.41,7.71,,,,
2614,04-22-2025 16:38:31,14.59,63.74,7.81,,,,
2615,04-22-2025 16:48:31,13.86,65.62,7.55,,,,
2616,04-22-2025 16:58:31,13.00,67.62,7.16,,,,
2617,04-22-2025 17:08:31,12.41,71.50,7.42,,,,
2618,04-22-2025 17:18:31,12.03,71.20,6.99,,,,
2619,04-22-2025 17:28:31,11.78,70.85,6.67,,,,
2620,04-22-2025 17:38:31,11.60,73.45,7.03,,,,
2621,04-22-2025 17:48:31,11.84,72.09,6.98,,,,
2622,04-22-2025 17:58:31,12.08,72.76,7.36,,,,
2623,04-22-2025 18:08:31,12.28,72.45,7.48,,,,
2624,04-22-2025 18:18:31,12.15,72.54,7.37,,,,
2625,04-22-2025 18:28:31,11.87,73.51,7.30,,,,
2626,04-22-2025 18:38:31,11.56,73.13,6.93,,,,
2627,04-22-2025 18:48:31,11.19,74.61,6.86,,,,
2628,04-22-2025 18:58:31,10.74,75.67,6.63,,,,
2629,04-22-2025 19:08:31,10.30,76.88,6.43,,,,
2630,04-22-2025 19:18:31,9.90,78.29,6.31,,,,
2631,04-22-2025 19:28:31,9.50,80.21,6.27,,,,
2632,04-22-2025 19:38:31,9.11,81.23,6.07,,,,
2633,04-22-2025 19:48:31,8.77,82.71,6.00,,,,
2634,04-22-2025 19:58:31,8.48,84.49,6.03,,,,
2635,04-22-2025 20:08:31,8.19,85.43,5.90,,,,
2636,04-22-2025 20:18:31,7.91,86.04,5.73,,,,
2637,04-22-2025 20:28:31,7.64,85.04,5.29,,,,
2638,04-22-2025 20:38:31,7.39,84.07,4.88,,,,
2639,04-22-2025 20:48:31,7.22,84.43,4.78,,,,
2640,04-22-2025 20:58:31,7.09,85.29,4.80,,,,
2641,04-22-2025 21:08:31,6.96,85.38,4.68,,,,
2642,04-22-2025 21:18:31,6.86,85.89,4.67,,,,
2643,04-22-2025 21:28:31,6.76,87.65,4.86,,,,
2644,04-22-2025 21:38:31,6.69,87.38,4.75,,,,
2645,04-22-2025 21:48:31,6.49,88.11,4.67,,,,
2646,04-22-2025 21:58:31,6.28,89.05,4.61,,,,
2647,04-22-2025 22:08:31,6.13,89.15,4.48,,,,
2648,04-22-2025 22:18:31,5.98,90.11,4.48,,,,
2649,04-22-2025 22:28:31,5.89,91.24,4.57,,,,
2650,04-22-2025 22:38:31,5.81,91.25,4.50,,,,
2651,04-22-2025 22:48:31,5.72,91.72,4.49,,,,
2652,04-22-2025 22:58:31,5.65,92.36,4.51,,,,
2653,04-22-2025 23:08:31,5.55,92.55,4.45,,,,
2654,04-22-2025 23:18:31,5.47,92.94,4.42,,,,
2655,04-22-2025 23:28:31,5.42,93.67,4.49,,,,
2656,04-22-2025 23:38:31,5.41,94.08,4.54,,,,
2657,04-22-2025 23:48:31,5.37,94.26,4.53,,,,
2658,04-22-2025 23:58:31,5.34,94.70,4.57,,,,
2659,04-23-2025 00:08:31,5.31,94.94,4.57,,,,
2660,04-23-2025 00:18:31,5.29,95.20,4.58,,,,
2661,04-23-2025 00:28:31,5.28,95.51,4.62,,,,
2662,04-23-2025 00:38:31,5.33,95.73,4.70,,,,
2663,04-23-2025 00:48:31,5.45,95.96,4.86,,,,
2664,04-23-2025 00:58:31,5.36,95.65,4.72,,,,
2665,04-23-2025 01:08:31,5.26,95.63,4.62,,,,
2666,04-23-2025 01:18:31,5.20,95.52,4.55,,,,
2667,04-23-2025 01:28:31,5.10,95.01,4.37,,,,
2668,04-23-2025 01:38:31,4.98,94.67,4.20,,,,
2669,04-23-2025 01:48:31,4.83,94.08,3.96,,,,
2670,04-23-2025 01:58:31,4.69,93.64,3.75,,,,
2671,04-23-2025 02:08:31,4.54,92.83,3.48,,,,
2672,04-23-2025 02:18:31,4.40,92.04,3.22,,,,
2673,04-23-2025 02:28:31,4.28,91.86,3.08,,,,
2674,04-23-2025 02:38:31,4.19,91.80,2.97,,,,
2675,04-23-2025 02:48:31,4.18,90.35,2.74,,,,
2676,04-23-2025 02:58:31,4.58,89.14,2.95,,,,
2677,04-23-2025 03:08:31,4.58,88.82,2.90,,,,
2678,04-23-2025 03:18:31,4.43,89.20,2.81,,,,
2679,04-23-2025 03:28:31,4.32,89.54,2.75,,,,
2680,04-23-2025 03:38:31,4.26,89.51,2.69,,,,
2681,04-23-2025 03:48:31,4.25,89.05,2.61,,,,
2682,04-23-2025 03:58:31,4.17,89.44,2.59,,,,
2683,04-23-2025 04:08:31,4.08,89.03,2.44,,,,
2684,04-23-2025 04:18:31,4.03,88.97,2.38,,,,
2685,04-23-2025 04:28:31,4.01,88.53,2.29,,,,
2686,04-23-2025 04:38:31,3.90,89.14,2.27,,,,
2687,04-23-2025 04:48:31,3.81,89.40,2.23,,,,
2688,04-23-2025 04:58:31,3.74,89.59,2.19,,,,
2689,04-23-2025 05:08:31,3.75,89.78,2.23,,,,
2690,04-23-2025 05:18:31,3.76,89.25,2.16,,,,
2691,04-23-2025 05:28:31,3.80,88.92,2.14,,,,
2692,04-23-2025 05:38:31,3.73,89.04,2.10,,,,
2693,04-23-2025 05:48:31,3.62,87.99,1.82,,,,
2694,04-23-2025 05:58:31,3.50,88.03,1.71,,,,
2695,04-23-2025 06:08:31,3.47,87.99,1.67,,,,
2696,04-23-2025 06:18:31,3.41,88.22,1.65,,,,
2697,04-23-2025 06:28:31,3.39,88.55,1.68,,,,
2698,04-23-2025 06:38:31,3.44,88.67,1.75,,,,
2699,04-23-2025 06:48:31,3.56,89.18,1.95,,,,
2700,04-23-2025 06:58:31,3.66,89.43,2.09,,,,
2701,04-23-2025 07:08:31,3.79,89.80,2.27,,,,
2702,04-23-2025 07:18:31,4.01,89.45,2.43,,,,
2703,04-23-2025 07:28:31,4.30,90.29,2.85,,,,
2704,04-23-2025 07:38:31,4.72,90.09,3.23,,,,
2705,04-23-2025 07:48:31,5.50,89.21,3.87,,,,
2706,04-23-2025 07:58:31,6.61,86.25,4.48,,,,
2707,04-23-2025 08:08:31,7.28,81.63,4.35,,,,
2708,04-23-2025 08:18:31,7.76,83.50,5.15,,,,
2709,04-23-2025 08:28:31,8.28,81.48,5.31,,,,
2710,04-23-2025 08:38:31,8.94,79.60,5.62,,,,
2711,04-23-2025 08:48:31,9.79,76.32,5.83,,,,
2712,04-23-2025 08:58:31,10.46,73.54,5.94,,,,
2713,04-23-2025 09:08:31,10.96,75.76,6.86,,,,
2714,04-23-2025 09:18:31,11.34,73.63,6.81,,,,
2715,04-23-2025 09:28:31,11.64,70.02,6.37,,,,
2716,04-23-2025 09:38:31,11.95,67.18,6.07,,,,
2717,04-23-2025 09:48:31,12.13,63.55,5.44,,,,
2718,04-23-2025 09:58:31,12.44,61.62,5.29,,,,
2719,04-23-2025 10:08:31,12.63,63.10,5.81,,,,
2720,04-23-2025 10:18:31,12.92,58.64,5.03,,,,
2721,04-23-2025 10:28:31,13.35,61.03,6.01,,,,
2722,04-23-2025 10:38:31,13.73,59.71,6.05,,,,
2723,04-23-2025 10:48:31,14.19,60.31,6.63,,,,
2724,04-23-2025 10:58:31,14.85,60.08,7.19,,,,
2725,04-23-2025 11:08:31,15.32,58.93,7.35,,,,
2726,04-23-2025 11:18:31,15.74,58.49,7.64,,,,
2727,04-23-2025 11:28:31,16.48,58.32,8.28,,,,
2728,04-23-2025 11:38:31,17.01,55.17,7.96,,,,
2729,04-23-2025 11:48:31,17.69,54.27,8.36,,,,
2730,04-23-2025 11:58:31,18.35,54.03,8.90,,,,
