Totem Field Climate Station
(c) Biometeorology Group - Faculty of Land and Food Systems, UBC

Date,Tair_max,Tair_min,Precipitation_total
22-May-2001,  22.2,  10.6,   0.0
23-May-2001,  19.5,  13.7,   0.0
24-May-2001,  17.0,  11.8,   0.0
25-May-2001,  18.6,  11.8,   0.0
26-May-2001,  17.8,  10.9,   0.0
27-May-2001,  16.3,  12.7,   0.2
28-May-2001,  13.3,   8.5,   5.2
29-May-2001,  15.3,   8.0,   0.0
30-May-2001,  13.4,   9.8,   0.9
31-May-2001,  20.5,   9.5,   0.0
01-Jun-2001,  14.2,   9.6,   9.7
02-Jun-2001,  13.7,   8.1,  13.3
03-Jun-2001,  14.8,   8.8,   0.0
04-Jun-2001,  15.9,   8.7,   0.0
05-Jun-2001,  14.6,  10.7,   0.2
06-Jun-2001,  16.8,  11.0,   1.5
07-Jun-2001,  17.9,  10.6,   0.0
08-Jun-2001,  18.8,  11.3,   0.5
09-Jun-2001,  16.3,  10.7,  11.3
10-Jun-2001,  13.3,   8.9,   3.9
11-Jun-2001,  12.5,   8.9,   5.2
12-Jun-2001,  16.3,   8.4,   0.3
13-Jun-2001,  16.7,  10.0,   0.0
14-Jun-2001,  17.7,  11.2,   0.0
15-Jun-2001,  16.5,  10.7,   0.0
16-Jun-2001,  16.8,  10.4,   0.0
17-Jun-2001,  17.9,  10.7,   0.0
18-Jun-2001,  17.6,  10.5,   0.0
19-Jun-2001,  20.7,  12.4,   0.0
20-Jun-2001,  20.4,  14.0,   0.0
21-Jun-2001,  22.8,  15.2,   0.0
22-Jun-2001,  18.9,  13.1,   0.0
23-Jun-2001,  18.0,  12.0,   0.0
24-Jun-2001,  17.2,  11.3,   5.8
25-Jun-2001,  17.2,  10.6,   4.0
26-Jun-2001,  20.6,  13.1,   0.0
27-Jun-2001,  18.7,  14.8,   7.2
28-Jun-2001,  17.6,  12.4,   2.6
29-Jun-2001,  19.9,   9.9,   0.0
30-Jun-2001,  20.2,  10.8,   0.0
01-Jul-2001,  18.2,  12.8,   0.0
02-Jul-2001,  21.5,  12.7,   0.0
03-Jul-2001,  23.5,  14.1,   0.0
04-Jul-2001,  21.3,  13.9,   0.0
05-Jul-2001,  19.2,  12.3,   0.0
06-Jul-2001,  20.6,  12.3,   0.0
07-Jul-2001,  18.4,  12.9,   0.0
08-Jul-2001,  21.7,  15.8,   0.0
09-Jul-2001,  23.4,  14.6,   0.0
10-Jul-2001,  24.7,  15.4,   0.0
11-Jul-2001,  20.8,  15.5,   0.0
12-Jul-2001,  20.3,  13.7,   0.0
13-Jul-2001,  20.6,  13.3,   0.0
14-Jul-2001,  18.5,  12.4,   0.0
15-Jul-2001,  14.8,  11.9,   7.7
16-Jul-2001,  17.3,  12.4,   0.5
17-Jul-2001,  18.1,  12.5,   0.0
18-Jul-2001,  18.2,  13.5,   0.0
19-Jul-2001,  18.5,  14.1,   1.0
20-Jul-2001,  21.0,  12.6,   0.0
21-Jul-2001,  18.4,  13.3,   0.0
22-Jul-2001,  19.1,  15.3,   0.0
23-Jul-2001,  21.4,  15.4,   0.0
24-Jul-2001,  20.8,  15.9,   0.0
25-Jul-2001,  20.4,  14.7,   0.0
26-Jul-2001,  20.8,  13.8,   0.0
27-Jul-2001,  18.9,  12.9,  15.0
28-Jul-2001,  17.1,  13.3,   6.3
29-Jul-2001,  17.6,  12.5,   0.0
30-Jul-2001,  19.0,  11.3,   0.0
31-Jul-2001,  18.6,  13.3,   0.0
01-Aug-2001,  18.5,  14.2,   0.1
02-Aug-2001,  16.7,  14.8,  11.0
03-Aug-2001,  19.0,  14.6,  13.5
04-Aug-2001,  19.4,  13.6,   2.3
05-Aug-2001,  18.6,  14.6,   7.6
06-Aug-2001,  20.8,  14.7,   0.5
07-Aug-2001,  19.5,  14.4,   0.0
08-Aug-2001,  20.0,  15.2,   0.0
09-Aug-2001,  25.4,  15.9,   0.0
10-Aug-2001,  25.3,  15.9,   0.0
11-Aug-2001,  22.7,  15.5,   0.0
12-Aug-2001,  23.5,  15.1,   0.0
13-Aug-2001,  22.1,  15.6,   0.0
14-Aug-2001,  21.9,  14.3,   0.0
15-Aug-2001,  22.5,  15.0,   0.0
16-Aug-2001,  19.6,  14.4,   0.0
17-Aug-2001,  19.5,  13.0,   0.0
18-Aug-2001,  19.8,  13.0,   0.0
19-Aug-2001,  19.4,  13.6,   0.0
20-Aug-2001,  20.5,  12.7,   0.0
21-Aug-2001,  15.7,  13.6,  29.8
22-Aug-2001,  16.2,  13.5,  21.2
23-Aug-2001,  14.7,  12.8,  12.6
24-Aug-2001,  18.7,  12.8,   0.0
25-Aug-2001,  17.8,  12.2,   0.0
26-Aug-2001,  22.1,  13.1,   0.0
27-Aug-2001,  20.5,  14.0,   3.8
28-Aug-2001,  19.0,  15.5,   0.0
29-Aug-2001,  20.1,  14.7,   0.0
30-Aug-2001,  22.1,  14.5,   1.2
31-Aug-2001,  19.6,  14.9,   2.5
01-Sep-2001,  19.4,  14.1,   5.2
02-Sep-2001,  18.5,  12.2,   0.5
03-Sep-2001,  19.1,  12.4,   3.5
04-Sep-2001,  18.3,  12.8,   0.0
05-Sep-2001,  16.8,  11.3,   0.0
06-Sep-2001,  16.5,  11.0,   0.0
07-Sep-2001,  17.2,  11.5,   0.0
08-Sep-2001,  17.3,  11.1,   0.0
09-Sep-2001,  16.4,  12.5,   0.0
10-Sep-2001,  17.0,  11.5,   0.0
11-Sep-2001,  17.8,  11.7,   0.0
12-Sep-2001,  19.6,  13.1,   0.0
13-Sep-2001,  18.0,  13.8,   0.0
14-Sep-2001,  20.3,  12.8,   1.8
15-Sep-2001,  19.6,  12.7,   0.0
16-Sep-2001,  16.2,  11.5,   0.0
17-Sep-2001,  13.8,  11.8,   0.0
18-Sep-2001,  16.5,  12.5,   6.1
19-Sep-2001,  16.3,  10.2,   0.0
20-Sep-2001,  15.9,  11.6,   2.6
21-Sep-2001,  14.0,  11.7,  15.3
22-Sep-2001,  18.9,  13.8,   0.0
23-Sep-2001,  18.7,  12.6,   0.0
24-Sep-2001,  19.8,  13.7,   0.0
25-Sep-2001,  15.7,  13.6,   3.2
26-Sep-2001,  14.3,   9.6,  11.3
27-Sep-2001,  14.3,   9.6,   0.0
28-Sep-2001,  13.7,   9.9,   1.0
29-Sep-2001,  16.9,  12.6,   0.1
30-Sep-2001,  14.8,  11.8,   0.0
01-Oct-2001,  14.8,  10.6,   0.0
02-Oct-2001,  13.8,  10.7,   0.0
03-Oct-2001,  13.7,  10.0,   0.0
04-Oct-2001,  17.8,   8.0,   0.0
05-Oct-2001,  16.0,   6.1,   0.0
06-Oct-2001,  16.0,   9.7,   0.0
07-Oct-2001,  12.0,   9.3,   2.0
08-Oct-2001,  13.8,   7.7,   0.1
09-Oct-2001,  13.2,   9.2,   0.0
10-Oct-2001,  10.3,   7.8,  23.9
11-Oct-2001,  13.4,   8.9,   0.8
12-Oct-2001,  12.0,   6.9,  14.6
13-Oct-2001,  10.3,   7.2,   8.3
14-Oct-2001,  11.7,   7.4,   4.3
15-Oct-2001,  13.5,   5.6,   0.0
16-Oct-2001,  13.6,   8.8,   6.2
17-Oct-2001,  12.1,   5.8,   0.0
18-Oct-2001,   8.8,   7.6,  20.3
19-Oct-2001,  13.2,   8.9,   0.0
20-Oct-2001,  11.2,   5.6,   0.0
21-Oct-2001,   8.1,   6.4,  17.5
22-Oct-2001,  11.2,   8.3,  13.0
23-Oct-2001,  12.2,   6.9,   0.1
24-Oct-2001,   7.8,   6.2,   8.4
25-Oct-2001,   9.6,   6.3,   1.0
26-Oct-2001,  10.9,   7.7,  10.4
27-Oct-2001,  10.0,   5.3,   0.0
28-Oct-2001,   9.5,   3.5,   0.0
29-Oct-2001,   9.4,   3.8,   0.0
30-Oct-2001,  10.0,   5.0,  14.6
31-Oct-2001,  11.1,   8.2,   0.2
01-Nov-2001,  10.3,   8.8,   6.9
02-Nov-2001,  10.1,   5.9,   0.0
03-Nov-2001,  11.3,   6.2,   0.0
04-Nov-2001,  10.0,   7.0,  12.7
05-Nov-2001,   9.1,   3.9,   0.8
06-Nov-2001,   9.1,   4.5,   0.6
07-Nov-2001,  11.8,   5.7,   0.0
08-Nov-2001,  10.8,   5.1,   0.0
09-Nov-2001,  11.7,   5.1,   0.0
10-Nov-2001,  12.8,   4.2,   0.0
11-Nov-2001,  12.0,   8.9,   3.0
12-Nov-2001,  13.9,  11.8,   4.3
13-Nov-2001,  12.8,   9.2,  17.3
14-Nov-2001,  13.1,  10.4,  16.6
15-Nov-2001,  14.8,   9.5,  10.4
16-Nov-2001,  11.4,   5.7,   1.1
17-Nov-2001,   8.4,   3.2,   0.0
18-Nov-2001,   9.4,   1.2,   0.0
19-Nov-2001,  13.6,   6.2,  10.9
20-Nov-2001,  13.0,   9.1,  10.8
21-Nov-2001,  10.6,   7.5,   1.8
22-Nov-2001,   8.4,   7.1,   1.4
23-Nov-2001,   9.7,   5.6,   0.0
24-Nov-2001,   6.9,   3.6,   0.0
25-Nov-2001,   6.5,   4.3,   0.7
26-Nov-2001,   7.9,   3.4,   0.7
27-Nov-2001,   6.0,   3.8,   0.0
28-Nov-2001,   5.7,   2.3,  18.0
29-Nov-2001,   5.7,   1.4,  14.3
30-Nov-2001,   5.2,   2.1,  14.4
01-Dec-2001,   8.7,   4.5,  10.0
02-Dec-2001,   5.4,   3.0,   1.1
03-Dec-2001,   5.3,   0.5,   5.3
04-Dec-2001,   3.3,   0.7,   6.7
05-Dec-2001,   3.4,   1.9,   8.3
06-Dec-2001,   7.9,   1.8,   3.3
07-Dec-2001,   6.3,   3.7,   1.6
08-Dec-2001,   7.0,   5.2,  14.7
09-Dec-2001,   5.9,   0.6,   5.0
10-Dec-2001,   3.7,   0.8,  11.4
11-Dec-2001,   6.4,   1.0,   3.8
12-Dec-2001,   4.7,   1.5,  20.1
13-Dec-2001,   7.5,   5.0,  30.5
14-Dec-2001,   6.0,   2.6,   0.0
15-Dec-2001,   7.2,   1.5,  45.6
16-Dec-2001,   9.4,   5.5,  12.8
17-Dec-2001,   5.0,   2.0,   3.7
18-Dec-2001,   6.6,   2.9,   2.0
19-Dec-2001,   5.1,  -0.2,   0.3
20-Dec-2001,   4.2,  -1.3,   0.0
21-Dec-2001,   3.3,  -0.8,   0.0
22-Dec-2001,   7.6,   0.1,   0.0
23-Dec-2001,   8.0,   0.8,   0.0
24-Dec-2001,   6.6,  -0.0,   0.0
25-Dec-2001,   6.0,  -1.0,   0.1
26-Dec-2001,   5.2,  -1.6,   0.0
27-Dec-2001,   6.0,   2.2,   0.0
28-Dec-2001,   7.5,   4.8,   7.0
29-Dec-2001,   6.6,   2.8,   0.0
30-Dec-2001,   6.5,   1.1,   0.1
31-Dec-2001,   5.5,   3.0,   3.4
01-Jan-2002,   7.0,   3.2,  13.2
02-Jan-2002,  11.5,   6.7,   3.8
03-Jan-2002,   8.9,   6.3,   0.5
04-Jan-2002,   8.7,   5.4,   0.1
05-Jan-2002,   9.4,   5.0,   4.2
06-Jan-2002,  12.5,   8.7,  13.5
07-Jan-2002,  12.4,  10.1,  13.5
08-Jan-2002,  10.3,   7.7,   4.4
09-Jan-2002,   8.4,   5.2,   0.0
10-Jan-2002,   7.8,   4.9,   0.5
11-Jan-2002,  11.1,   5.3,   0.0
12-Jan-2002,  10.2,   5.0,  10.4
13-Jan-2002,   5.4,   2.0,   0.0
14-Jan-2002,   5.9,   0.4,   0.0
15-Jan-2002,   5.3,  -1.5,   0.0
16-Jan-2002,   3.8,   1.2,   0.6
17-Jan-2002,   2.8,  -1.7,   0.0
18-Jan-2002,   2.2,   0.7,  15.1
19-Jan-2002,   6.1,   1.0,   6.2
20-Jan-2002,   7.7,   0.4,   7.9
21-Jan-2002,   5.9,   0.6,   0.0
22-Jan-2002,   4.4,   0.4,   5.6
23-Jan-2002,   3.6,   0.3,   3.6
24-Jan-2002,   7.8,   3.4,   8.9
25-Jan-2002,   3.6,   0.5,   5.2
26-Jan-2002,   3.8,  -0.1,   0.4
27-Jan-2002,  -0.1,  -2.4,   0.0
28-Jan-2002,   1.6,  -6.7,   3.6
29-Jan-2002,   0.4,  -2.6,   0.5
30-Jan-2002,   2.0,  -0.9,  14.1
31-Jan-2002,   3.5,   1.8,   5.7
01-Feb-2002,   5.9,   2.6,   3.2
02-Feb-2002,   8.4,   4.1,   1.1
03-Feb-2002,   9.4,   3.9,   3.1
04-Feb-2002,   7.5,   3.2,   0.0
05-Feb-2002,   9.8,   4.7,   1.8
06-Feb-2002,   6.2,   4.1,  25.0
07-Feb-2002,   6.5,   4.4,   0.4
08-Feb-2002,   9.7,   2.4,   0.2
09-Feb-2002,   8.0,   4.2,   0.0
10-Feb-2002,   8.7,   2.9,   2.8
11-Feb-2002,   6.3,  -0.1,   0.0
12-Feb-2002,   5.2,  -0.7,   0.0
13-Feb-2002,   8.3,   2.7,   0.0
14-Feb-2002,   6.4,   1.4,   0.0
15-Feb-2002,   8.3,   0.2,   0.0
16-Feb-2002,   6.0,   1.5,   2.8
17-Feb-2002,   6.9,   4.4,   3.7
18-Feb-2002,   9.1,   4.2,   1.0
19-Feb-2002,  10.1,   3.7,   3.1
20-Feb-2002,   9.8,   3.2,   0.0
21-Feb-2002,   9.8,   3.7,  25.0
22-Feb-2002,   8.5,   4.6,  21.7
23-Feb-2002,   5.6,   2.8,   6.9
24-Feb-2002,   4.8,  -1.6,   0.0
25-Feb-2002,   4.3,  -3.3,   0.0
26-Feb-2002,   6.6,  -0.5,   0.0
27-Feb-2002,   6.9,   0.5,   0.0
28-Feb-2002,   7.9,   0.0,   0.0
01-Mar-2002,   6.5,  -0.5,   0.0
02-Mar-2002,   7.5,  -1.0,   0.0
03-Mar-2002,   6.7,   0.4,   0.0
04-Mar-2002,   7.6,   1.7,   0.0
05-Mar-2002,   5.8,  -0.9,   0.2
06-Mar-2002,   1.8,  -2.4,   0.0
07-Mar-2002,  -0.4,  -4.7,   0.0
08-Mar-2002,   0.8,  -4.2,   0.0
09-Mar-2002,   8.1,  -0.7,   9.3
10-Mar-2002,   6.7,   4.8,   6.1
11-Mar-2002,  11.0,   5.3,   9.7
12-Mar-2002,   6.6,   4.5,   4.5
13-Mar-2002,   7.6,   4.3,   0.8
14-Mar-2002,   7.1,   3.7,   0.0
15-Mar-2002,   3.9,   1.5,  15.6
16-Mar-2002,   4.5,  -1.5,   0.0
17-Mar-2002,   3.5,  -2.9,   0.0
18-Mar-2002,   0.6,  -1.5,   7.3
19-Mar-2002,   2.2,  -0.6,   3.9
20-Mar-2002,   1.9,  -2.0,   5.4
21-Mar-2002,   4.3,  -0.6,   0.3
22-Mar-2002,   7.1,   2.8,   0.0
23-Mar-2002,   9.3,   2.8,   0.0
24-Mar-2002,  10.2,   2.6,   0.0
25-Mar-2002,  12.1,   5.7,   0.0
26-Mar-2002,  10.3,   5.6,   1.0
27-Mar-2002,   7.4,   3.8,   6.7
28-Mar-2002,  11.0,   4.0,   0.0
29-Mar-2002,   7.9,   5.1,   0.8
30-Mar-2002,  10.8,   5.4,   1.1
31-Mar-2002,  10.1,   5.9,   0.1
01-Apr-2002,   9.3,   3.9,   0.0
02-Apr-2002,   9.1,   1.5,   0.0
03-Apr-2002,  13.8,   2.8,   0.0
04-Apr-2002,  13.4,   3.1,   0.0
05-Apr-2002,  12.1,   7.5,   1.6
06-Apr-2002,  10.3,   7.0,   2.2
07-Apr-2002,   9.7,   4.6,   0.0
08-Apr-2002,  10.8,   4.8,   0.0
09-Apr-2002,  10.1,   7.3,   8.7
10-Apr-2002,  13.8,   8.3,   1.8
11-Apr-2002,  11.6,   8.2,   8.6
12-Apr-2002,  12.6,   8.9,  10.8
13-Apr-2002,  13.2,  10.2,  12.3
14-Apr-2002,   9.0,   2.9,   3.9
15-Apr-2002,   9.4,   3.1,   2.8
16-Apr-2002,   7.1,   3.3,   5.8
17-Apr-2002,  10.1,   4.9,   1.8
18-Apr-2002,  11.9,   3.1,   0.0
19-Apr-2002,  11.8,   5.4,   0.0
20-Apr-2002,  11.7,   7.1,   0.0
21-Apr-2002,  11.7,   8.4,   0.0
22-Apr-2002,  11.0,   5.9,   0.1
23-Apr-2002,  11.2,   1.9,   0.0
24-Apr-2002,  10.2,   4.6,   0.0
25-Apr-2002,  10.7,   6.0,   0.0
26-Apr-2002,   8.3,   5.9,  14.4
27-Apr-2002,  13.7,   6.3,   0.0
28-Apr-2002,  15.0,   7.3,   0.0
29-Apr-2002,  15.6,   6.1,   0.0
30-Apr-2002,  17.4,   7.8,   0.0
01-May-2002,  13.0,   9.8,   0.0
02-May-2002,  13.8,   6.2,   0.6
03-May-2002,  12.3,   5.3,   0.0
04-May-2002,   9.2,   6.6,   0.3
05-May-2002,   9.7,   5.4,   1.6
06-May-2002,   8.3,   1.7,   3.5
07-May-2002,  12.2,   2.1,   0.0
08-May-2002,  12.1,   6.1,   2.9
09-May-2002,  12.8,   3.8,   0.0
10-May-2002,  13.9,   5.5,   0.0
11-May-2002,  14.8,   7.5,   0.0
12-May-2002,  24.5,   9.1,   0.0
13-May-2002,  16.2,   7.6,  11.2
14-May-2002,  13.9,   7.6,   0.7
15-May-2002,  13.8,   5.3,   0.0
16-May-2002,  15.4,   5.6,  12.2
17-May-2002,  15.3,   8.1,   0.1
18-May-2002,  16.9,   7.7,   0.0
19-May-2002,  13.5,   8.3,   1.1
20-May-2002,  14.1,  10.1,   5.0
21-May-2002,  15.0,   9.1,   0.0
22-May-2002,  16.3,  11.8,   0.0
23-May-2002,  15.1,   9.6,   0.0
24-May-2002,  17.2,   8.3,   0.0
25-May-2002,  15.0,  10.7,   2.2
26-May-2002,  16.8,  11.0,   0.3
27-May-2002,  18.0,  12.8,   5.5
28-May-2002,  16.5,  12.5,   7.9
29-May-2002,  17.2,  10.2,   5.2
30-May-2002,  17.5,   9.7,   0.0
31-May-2002,  16.6,   8.7,   0.0
01-Jun-2002,  17.2,  10.6,   0.0
02-Jun-2002,  17.5,   9.9,   0.0
03-Jun-2002,  18.6,  11.1,   0.0
04-Jun-2002,  17.3,  13.6,   1.1
05-Jun-2002,  17.9,  11.7,   1.7
06-Jun-2002,  16.3,  10.2,   0.0
07-Jun-2002,  15.3,   9.1,   0.0
08-Jun-2002,  19.6,   7.6,   0.0
09-Jun-2002,  24.4,  11.3,   0.0
10-Jun-2002,  17.5,  13.2,   0.0
11-Jun-2002,  18.5,  11.3,   0.0
12-Jun-2002,  22.0,  11.9,   0.0
13-Jun-2002,  27.6,  16.0,   0.0
14-Jun-2002,  21.7,  14.7,   0.0
15-Jun-2002,  19.3,  13.1,   0.0
16-Jun-2002,  17.4,  13.0,   0.0
17-Jun-2002,  14.6,  12.3,   6.3
18-Jun-2002,  17.5,  10.5,   0.1
19-Jun-2002,  16.7,  12.4,   0.0
20-Jun-2002,  20.7,  10.0,   0.0
21-Jun-2002,  24.5,  12.9,   0.0
22-Jun-2002,  24.2,  13.5,   0.0
23-Jun-2002,  20.0,  14.4,   0.0
24-Jun-2002,  19.6,  13.9,   0.0
25-Jun-2002,  24.9,  14.3,   0.0
26-Jun-2002,  27.3,  15.6,   0.0
27-Jun-2002,  19.6,  12.2,   4.6
28-Jun-2002,  15.8,  11.0,  16.7
29-Jun-2002,  18.1,  12.0,   0.5
30-Jun-2002,  18.8,  12.7,   0.0
01-Jul-2002,  17.4,  12.4,   0.7
02-Jul-2002,  17.6,   9.7,   0.0
03-Jul-2002,  17.0,  11.9,   0.0
04-Jul-2002,  15.7,  10.3,   1.7
05-Jul-2002,  18.4,   9.6,   0.0
06-Jul-2002,  20.3,  11.7,   0.0
07-Jul-2002,  20.4,  16.1,   0.7
08-Jul-2002,  18.7,  13.6,  14.3
09-Jul-2002,  20.1,  10.9,   0.1
10-Jul-2002,  27.5,  15.7,   0.0
11-Jul-2002,  22.7,  14.6,   0.0
12-Jul-2002,  23.0,  13.9,   0.0
13-Jul-2002,  20.7,  17.3,   0.3
14-Jul-2002,  20.6,  13.1,   0.0
15-Jul-2002,  21.4,  11.9,   0.0
16-Jul-2002,  23.7,  13.9,   0.0
17-Jul-2002,  19.4,  16.4,   0.0
18-Jul-2002,  21.4,  16.1,   0.0
19-Jul-2002,  20.6,  15.1,   0.0
20-Jul-2002,  21.4,  12.9,   0.0
21-Jul-2002,  21.7,  16.3,   0.0
22-Jul-2002,  26.3,  16.0,   0.0
23-Jul-2002,  27.1,  18.0,   0.0
24-Jul-2002,  24.0,  15.7,   0.0
25-Jul-2002,  21.8,  15.0,   0.0
26-Jul-2002,  21.1,  15.2,   0.0
27-Jul-2002,  19.6,  14.6,   0.0
28-Jul-2002,  20.3,  15.0,   0.0
29-Jul-2002,  19.4,  13.9,   0.2
30-Jul-2002,  19.8,  12.7,   0.2
31-Jul-2002,  19.4,  11.9,   0.0
01-Aug-2002,  18.9,  12.7,   0.6
02-Aug-2002,  18.9,  13.3,   0.0
03-Aug-2002,  20.0,  10.5,   0.0
04-Aug-2002,  17.3,  12.2,   6.6
05-Aug-2002,  18.4,  12.1,   0.2
06-Aug-2002,  17.9,  13.0,   0.0
07-Aug-2002,  19.4,  12.8,   0.0
08-Aug-2002,  22.9,  13.8,   0.0
09-Aug-2002,  22.6,  16.2,   0.0
10-Aug-2002,  21.2,  15.9,   0.0
11-Aug-2002,  19.9,  13.0,   0.0
12-Aug-2002,  22.9,  14.3,   0.0
13-Aug-2002,  25.0,  17.0,   0.0
14-Aug-2002,  19.2,  15.2,   0.0
15-Aug-2002,  19.9,  13.9,   0.0
16-Aug-2002,  24.3,  13.4,   0.0
17-Aug-2002,  19.6,  11.8,   0.0
18-Aug-2002,  19.0,  13.6,   0.0
19-Aug-2002,  18.9,  13.8,   0.0
20-Aug-2002,  18.4,  12.8,   0.0
21-Aug-2002,  19.0,  11.7,   0.0
22-Aug-2002,  20.5,  12.6,   0.0
23-Aug-2002,  23.0,  13.3,   0.0
24-Aug-2002,  21.6,  15.1,   0.0
25-Aug-2002,  20.1,  13.5,   0.1
26-Aug-2002,  22.4,  15.6,   0.0
27-Aug-2002,  22.2,  14.0,   0.0
28-Aug-2002,  24.2,  15.2,   0.0
29-Aug-2002,  21.3,  16.3,   0.0
30-Aug-2002,  20.3,  15.5,   0.0
31-Aug-2002,  20.3,  13.2,   0.0
01-Sep-2002,  20.2,  15.4,   0.0
02-Sep-2002,  18.5,  12.7,   1.7
03-Sep-2002,  19.2,  11.2,   0.1
04-Sep-2002,  17.0,   8.7,   0.1
05-Sep-2002,  18.1,  10.1,   0.1
06-Sep-2002,  17.6,   9.1,   0.0
07-Sep-2002,  18.3,  10.6,   0.1
08-Sep-2002,  14.0,  12.0,   0.0
09-Sep-2002,  20.3,  12.4,   7.8
10-Sep-2002,  20.6,  11.3,   1.1
11-Sep-2002,  18.1,  13.4,   0.0
12-Sep-2002,  23.1,  12.7,   0.4
13-Sep-2002,  20.6,  12.5,   0.0
14-Sep-2002,  21.6,  12.9,   0.0
15-Sep-2002,  18.6,  13.6,   5.9
16-Sep-2002,  17.4,  11.8,   6.2
17-Sep-2002,  16.5,  11.9,   0.0
18-Sep-2002,  17.0,  11.3,   0.0
19-Sep-2002,  16.3,  11.2,   1.6
20-Sep-2002,  14.8,   8.3,   0.0
21-Sep-2002,  16.2,   9.2,   0.0
22-Sep-2002,  17.3,   8.8,   0.0
23-Sep-2002,  16.9,  10.6,   0.0
24-Sep-2002,  16.2,  13.1,   0.0
25-Sep-2002,  16.6,  12.1,   0.0
26-Sep-2002,  18.1,  11.9,   0.0
27-Sep-2002,  18.1,  11.6,   0.0
28-Sep-2002,  20.2,  10.7,   0.0
29-Sep-2002,  14.7,   9.0,   0.0
30-Sep-2002,  13.1,   8.1,   7.0
01-Oct-2002,  13.9,   5.6,   0.1
02-Oct-2002,  12.8,   9.9,   6.0
03-Oct-2002,  13.6,   9.9,   3.6
04-Oct-2002,  12.1,  11.0,   0.2
05-Oct-2002,  12.5,  10.8,   0.2
06-Oct-2002,  13.0,  11.1,   0.0
07-Oct-2002,  12.7,   9.9,   0.4
08-Oct-2002,  14.1,  11.7,   0.0
09-Oct-2002,  13.9,  10.3,   0.2
10-Oct-2002,  12.3,   8.9,   0.0
11-Oct-2002,  11.1,   6.0,   0.0
12-Oct-2002,  11.7,   3.3,   0.0
13-Oct-2002,  12.1,   5.4,   0.0
14-Oct-2002,  12.9,   6.4,   0.0
15-Oct-2002,  14.3,   7.8,   0.0
16-Oct-2002,  16.2,  10.2,   0.0
17-Oct-2002,  17.0,   7.6,   0.0
18-Oct-2002,  10.8,   8.1,   0.0
19-Oct-2002,  11.7,  10.0,   1.2
20-Oct-2002,  14.3,  11.1,   0.0
21-Oct-2002,  13.9,   8.8,   0.2
22-Oct-2002,  13.1,   7.4,   0.0
23-Oct-2002,   8.8,   4.7,   0.2
24-Oct-2002,   9.8,   4.2,   0.0
25-Oct-2002,   9.1,   5.6,   0.0
26-Oct-2002,  10.4,   7.0,   0.0
27-Oct-2002,   9.3,   6.6,   0.6
28-Oct-2002,   9.8,   6.0,   0.0
29-Oct-2002,  12.1,   2.3,   0.2
30-Oct-2002,   8.7,  -0.7,   0.0
31-Oct-2002,   7.9,  -0.6,   0.0
01-Nov-2002,   8.4,  -0.7,   0.0
02-Nov-2002,   8.9,  -0.5,   0.0
03-Nov-2002,   8.1,  -0.5,   0.2
04-Nov-2002,   9.6,  -0.8,   0.0
05-Nov-2002,  14.8,   6.2,   2.8
06-Nov-2002,  12.7,  10.9,  14.2
07-Nov-2002,  13.1,   9.0,   5.4
08-Nov-2002,  10.4,   9.0,  13.6
09-Nov-2002,  10.1,   8.0,   9.2
10-Nov-2002,   9.1,   7.8,   9.0
11-Nov-2002,  11.1,   8.9,   8.2
12-Nov-2002,  12.9,   9.1,  11.6
13-Nov-2002,  11.9,   9.1,   5.0
14-Nov-2002,  10.0,   7.3,   4.2
15-Nov-2002,   9.6,   8.3,   4.4
16-Nov-2002,  12.3,   5.8,   5.0
17-Nov-2002,  10.0,   5.3,   0.6
18-Nov-2002,  10.0,   8.4,  31.0
19-Nov-2002,  12.6,  10.0,  30.0
20-Nov-2002,  17.0,   9.5,   0.0
21-Nov-2002,  12.6,   8.9,   0.0
22-Nov-2002,  10.4,   8.1,   2.6
23-Nov-2002,   9.6,   3.8,   0.0
24-Nov-2002,   8.5,   2.0,   0.0
25-Nov-2002,   6.5,   0.9,   0.0
26-Nov-2002,   7.4,   0.8,   0.2
27-Nov-2002,  10.4,   1.5,   0.0
28-Nov-2002,   6.7,   4.2,   0.0
29-Nov-2002,   6.5,   3.5,   0.2
30-Nov-2002,   9.0,   2.9,   0.0
01-Dec-2002,   7.3,   2.1,   0.2
02-Dec-2002,   8.4,   5.2,   0.0
03-Dec-2002,   7.7,   4.5,   0.0
04-Dec-2002,   8.0,   5.4,   0.8
05-Dec-2002,  10.3,   5.7,   0.0
06-Dec-2002,   6.9,   3.0,   0.0
07-Dec-2002,   7.2,   1.9,   0.2
08-Dec-2002,   7.6,   0.9,   0.0
09-Dec-2002,  10.3,   2.2,   1.2
10-Dec-2002,  10.1,   4.8,  12.2
11-Dec-2002,   7.5,   4.4,  11.2
12-Dec-2002,  12.4,   7.7,   8.2
13-Dec-2002,   9.0,   6.5,   8.0
14-Dec-2002,  11.8,   7.6,  17.6
15-Dec-2002,   9.4,   7.2,   6.8
16-Dec-2002,   9.0,   4.2,   8.2
17-Dec-2002,   5.6,   4.0,   1.4
18-Dec-2002,   7.4,   3.5,   1.6
19-Dec-2002,   6.7,   4.3,   0.0
20-Dec-2002,   8.2,   1.7,   0.0
21-Dec-2002,   6.7,   1.6,   0.0
22-Dec-2002,   6.1,   1.9,   1.2
23-Dec-2002,   6.6,   0.2,   0.0
24-Dec-2002,   5.3,   0.5,   3.8
