#,Date-Time (PST/PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Started,Host Connected,Low Power Warning,Button Down,Safe Shut down Low Battery,Stopped,End of File
2892,03-27-2024 17:00:02,8.07,63.51,1.58,,,,,,,
2893,03-27-2024 17:10:02,7.99,73.56,3.56,,,,,,,
2894,03-27-2024 17:20:02,8.08,65.14,1.94,,,,,,,
2895,03-27-2024 17:30:02,8.01,61.61,1.09,,,,,,,
2896,03-27-2024 17:40:02,8.05,71.64,3.25,,,,,,,
2897,03-27-2024 17:50:02,8.05,60.80,0.95,,,,,,,
2898,03-27-2024 18:00:02,7.94,65.33,1.85,,,,,,,
2899,03-27-2024 18:10:02,8.01,74.06,3.68,,,,,,,
2900,03-27-2024 18:20:02,7.97,62.21,1.19,,,,,,,
2901,03-27-2024 18:30:02,7.88,65.27,1.77,,,,,,,
2902,03-27-2024 18:40:02,7.81,73.53,3.38,,,,,,,
2903,03-27-2024 18:50:02,7.86,66.29,1.97,,,,,,,
2904,03-27-2024 19:00:02,7.84,63.20,1.29,,,,,,,
2905,03-27-2024 19:10:02,7.84,73.46,3.40,,,,,,,
2906,03-27-2024 19:20:02,7.85,61.13,0.83,,,,,,,
2907,03-27-2024 19:30:02,7.74,66.88,1.98,,,,,,,
2908,03-27-2024 19:40:02,7.71,74.22,3.42,,,,,,,
2909,03-27-2024 19:50:02,7.74,62.92,1.13,,,,,,,
2910,03-27-2024 20:00:02,7.67,66.23,1.77,,,,,,,
2911,03-27-2024 20:10:02,7.56,74.13,3.26,,,,,,,
2912,03-27-2024 20:20:02,7.67,67.16,1.97,,,,,,,
2913,03-27-2024 20:30:02,7.61,64.13,1.28,,,,,,,
2914,03-27-2024 20:40:02,6.84,62.76,0.24,,,,,,,
2915,03-27-2024 20:50:02,5.15,57.70,-2.50,,,,,,,
2916,03-27-2024 21:00:02,4.63,64.39,-1.51,,,,,,,
2917,03-27-2024 21:10:02,4.51,71.15,-0.25,,,,,,,
2918,03-27-2024 21:20:02,4.50,63.01,-1.92,,,,,,,
2919,03-27-2024 21:30:02,4.53,64.67,-1.54,,,,,,,
2920,03-27-2024 21:40:02,4.48,73.58,0.18,,,,,,,
2921,03-27-2024 21:50:02,4.67,66.28,-1.07,,,,,,,
2922,03-27-2024 22:00:02,4.75,61.99,-1.91,,,,,,,
2923,03-27-2024 22:10:02,4.83,69.14,-0.34,,,,,,,
2924,03-27-2024 22:20:02,4.94,60.26,-2.11,,,,,,,
2925,03-27-2024 22:30:02,4.92,64.85,-1.13,,,,,,,
2926,03-27-2024 22:40:02,5.03,68.81,-0.22,,,,,,,
2927,03-27-2024 22:50:02,5.11,61.69,-1.63,,,,,,,
2928,03-27-2024 23:00:02,5.18,63.79,-1.11,,,,,,,
2929,03-27-2024 23:10:02,5.19,71.31,0.43,,,,,,,
2930,03-27-2024 23:20:02,5.36,65.90,-0.49,,,,,,,
2931,03-27-2024 23:30:02,5.41,60.60,-1.59,,,,,,,
2932,03-27-2024 23:40:02,5.55,68.01,0.12,,,,,,,
2933,03-27-2024 23:50:02,5.66,59.99,-1.49,,,,,,,
2934,03-28-2024 00:00:02,5.60,63.51,-0.78,,,,,,,
2935,03-28-2024 00:10:02,5.72,67.64,0.21,,,,,,,
2936,03-28-2024 00:20:02,5.79,63.11,-0.68,,,,,,,
2937,03-28-2024 00:30:02,5.85,62.93,-0.66,,,,,,,
2938,03-28-2024 00:40:02,5.87,70.21,0.87,,,,,,,
2939,03-28-2024 00:50:02,6.06,67.15,0.43,,,,,,,
2940,03-28-2024 01:00:02,6.12,60.01,-1.05,,,,,,,
2941,03-28-2024 01:10:02,6.22,67.28,0.61,,,,,,,
2942,03-28-2024 01:20:02,6.38,63.08,-0.13,,,,,,,
2943,03-28-2024 01:30:02,6.24,62.27,-0.43,,,,,,,
2944,03-28-2024 01:40:02,6.40,66.75,0.68,,,,,,,
2945,03-28-2024 01:50:02,6.52,67.13,0.87,,,,,,,
2946,03-28-2024 02:00:02,6.51,61.37,-0.38,,,,,,,
2947,03-28-2024 02:10:02,6.52,67.99,1.04,,,,,,,
2948,03-28-2024 02:20:02,6.75,68.82,1.44,,,,,,,
2949,03-28-2024 02:30:02,6.75,58.45,-0.82,,,,,,,
2950,03-28-2024 02:40:02,6.84,66.81,1.11,,,,,,,
2951,03-28-2024 02:50:02,6.98,67.23,1.33,,,,,,,
2952,03-28-2024 03:00:02,6.96,60.82,-0.08,,,,,,,
2953,03-28-2024 03:10:02,7.04,64.98,0.92,,,,,,,
2954,03-28-2024 03:20:02,7.11,68.97,1.81,,,,,,,
2955,03-28-2024 03:30:02,7.23,58.99,-0.25,,,,,,,
2956,03-28-2024 03:40:02,7.24,65.83,1.28,,,,,,,
2957,03-28-2024 03:50:02,7.35,69.45,2.14,,,,,,,
2958,03-28-2024 04:00:02,7.45,57.19,-0.46,,,,,,,
2959,03-28-2024 04:10:02,7.55,65.39,1.48,,,,,,,
2960,03-28-2024 04:20:02,7.60,68.43,2.17,,,,,,,
2961,03-28-2024 04:30:02,7.63,60.27,0.43,,,,,,,
2962,03-28-2024 04:40:02,7.69,64.31,1.39,,,,,,,
2963,03-28-2024 04:50:02,7.78,69.53,2.57,,,,,,,
2964,03-28-2024 05:00:02,7.88,58.29,0.21,,,,,,,
2965,03-28-2024 05:10:02,7.89,64.41,1.60,,,,,,,
2966,03-28-2024 05:20:02,8.04,68.86,2.68,,,,,,,
2967,03-28-2024 05:30:02,8.12,56.71,0.05,,,,,,,
2968,03-28-2024 05:40:02,8.20,63.19,1.63,,,,,,,
2969,03-28-2024 05:50:02,8.28,68.42,2.81,,,,,,,
2970,03-28-2024 06:00:02,8.27,59.50,0.85,,,,,,,
2971,03-28-2024 06:10:02,8.34,63.27,1.78,,,,,,,
2972,03-28-2024 06:20:02,8.43,68.53,2.98,,,,,,,
2973,03-28-2024 06:30:02,8.51,56.93,0.47,,,,,,,
2974,03-28-2024 06:40:02,8.60,62.76,1.91,,,,,,,
2975,03-28-2024 06:50:02,8.64,68.10,3.10,,,,,,,
2976,03-28-2024 07:00:02,8.71,55.61,0.33,,,,,,,
2977,03-28-2024 07:10:02,8.79,62.51,2.04,,,,,,,
2978,03-28-2024 07:20:02,8.91,67.34,3.20,,,,,,,
2979,03-28-2024 07:30:02,8.89,57.46,0.95,,,,,,,
2980,03-28-2024 07:40:02,8.95,62.16,2.11,,,,,,,
2981,03-28-2024 07:50:02,9.02,68.09,3.46,,,,,,,
2982,03-28-2024 08:00:02,8.96,56.21,0.72,,,,,,,
2983,03-28-2024 08:10:02,9.03,62.08,2.16,,,,,,,
2984,03-28-2024 08:20:02,9.05,68.13,3.50,,,,,,,
2985,03-28-2024 08:30:02,9.06,55.75,0.70,,,,,,,
2986,03-28-2024 08:40:02,9.15,60.71,1.96,,,,,,,
2987,03-28-2024 08:50:02,9.16,67.40,3.44,,,,,,,
2988,03-28-2024 09:00:02,9.08,57.84,1.23,,,,,,,
2989,03-28-2024 09:10:02,9.08,61.67,2.12,,,,,,,
2990,03-28-2024 09:20:02,9.07,68.31,3.55,,,,,,,
2991,03-28-2024 09:30:02,9.10,56.35,0.89,,,,,,,
2992,03-28-2024 09:40:02,9.07,61.38,2.04,,,,,,,
2993,03-28-2024 09:50:02,9.08,67.19,3.33,,,,,,,
2994,03-28-2024 10:00:02,9.06,55.06,0.52,,,,,,,
2995,03-28-2024 10:10:02,9.07,60.37,1.81,,,,,,,
2996,03-28-2024 10:20:02,8.98,68.13,3.43,,,,,,,
2997,03-28-2024 10:30:02,8.93,59.26,1.42,,,,,,,
2998,03-28-2024 10:40:02,8.90,62.08,2.04,,,,,,,
2999,03-28-2024 10:50:02,8.78,69.62,3.54,,,,,,,
3000,03-28-2024 11:00:02,8.81,56.86,0.74,,,,,,,
3001,03-28-2024 11:10:02,8.79,60.86,1.66,,,,,,,
3002,03-28-2024 11:20:02,8.80,68.36,3.31,,,,,,,
3003,03-28-2024 11:30:02,8.85,56.54,0.69,,,,,,,
3004,03-28-2024 11:40:02,8.92,61.23,1.87,,,,,,,
3005,03-28-2024 11:50:02,8.88,68.98,3.51,,,,,,,
3006,03-28-2024 12:00:02,8.81,58.91,1.23,,,,,,,
3007,03-28-2024 12:10:02,8.76,62.31,1.96,,,,,,,
3008,03-28-2024 12:20:02,8.73,70.76,3.72,,,,,,,
3009,03-28-2024 12:30:02,8.73,57.16,0.73,,,,,,,
3010,03-28-2024 12:40:02,8.66,62.64,1.94,,,,,,,
3011,03-28-2024 12:50:02,8.67,68.23,3.16,,,,,,,
3012,03-28-2024 13:00:02,8.67,57.88,0.85,,,,,,,
3013,03-28-2024 13:10:02,8.67,62.86,2.00,,,,,,,
3014,03-28-2024 13:20:02,8.60,71.16,3.68,,,,,,,
3015,03-28-2024 13:30:02,8.62,59.55,1.20,,,,,,,
3016,03-28-2024 13:40:02,8.59,63.39,2.04,,,,,,,
3017,03-28-2024 13:50:02,8.53,72.43,3.87,,,,,,,
3018,03-28-2024 14:00:02,8.52,59.18,1.02,,,,,,,
3019,03-28-2024 14:10:02,8.47,64.47,2.16,,,,,,,
3020,03-28-2024 14:20:02,8.48,67.52,2.82,,,,,,,
3021,03-28-2024 14:30:02,8.44,58.79,0.85,,,,,,,
3022,03-28-2024 14:40:02,8.49,63.16,1.90,,,,,,,
3023,03-28-2024 14:50:02,8.46,72.04,3.72,,,,,,,
3024,03-28-2024 15:00:02,8.43,60.25,1.18,,,,,,,
3025,03-28-2024 15:10:02,8.41,63.57,1.91,,,,,,,
3026,03-28-2024 15:20:02,8.34,72.63,3.72,,,,,,,
3027,03-28-2024 15:30:02,8.38,59.78,1.03,,,,,,,
3028,03-28-2024 15:40:02,8.32,65.59,2.26,,,,,,,
3029,03-28-2024 15:50:02,8.28,66.81,2.48,,,,,,,
3030,03-28-2024 16:00:02,8.26,59.56,0.86,,,,,,,
3031,03-28-2024 16:10:02,8.32,64.32,1.99,,,,,,,
3032,03-28-2024 16:20:02,8.24,72.86,3.67,,,,,,,
3033,03-28-2024 16:30:02,8.19,61.21,1.18,,,,,,,
3034,03-28-2024 16:40:02,8.20,64.47,1.91,,,,,,,
3035,03-28-2024 16:50:02,8.11,74.07,3.77,,,,,,,
3036,03-28-2024 17:00:02,8.09,60.95,1.02,,,,,,,
3037,03-28-2024 17:10:02,8.09,66.49,2.24,,,,,,,
3038,03-28-2024 17:20:02,8.05,67.13,2.33,,,,,,,
3039,03-28-2024 17:30:02,8.09,59.75,0.75,,,,,,,
3040,03-28-2024 17:40:02,8.08,64.98,1.91,,,,,,,
3041,03-28-2024 17:50:02,8.03,74.67,3.82,,,,,,,
3042,03-28-2024 18:00:02,7.99,62.03,1.17,,,,,,,
3043,03-28-2024 18:10:02,8.00,65.46,1.93,,,,,,,
3044,03-28-2024 18:20:02,7.97,73.39,3.51,,,,,,,
3045,03-28-2024 18:30:02,7.96,61.28,0.97,,,,,,,
3046,03-28-2024 18:40:02,7.89,67.30,2.21,,,,,,,
3047,03-28-2024 18:50:02,7.87,65.97,1.91,,,,,,,
3048,03-28-2024 19:00:02,7.86,60.42,0.68,,,,,,,
3049,03-28-2024 19:10:02,7.92,65.39,1.84,,,,,,,
3050,03-28-2024 19:20:02,7.83,74.85,3.65,,,,,,,
3051,03-28-2024 19:30:02,7.76,63.21,1.22,,,,,,,
3052,03-28-2024 19:40:02,7.77,66.21,1.87,,,,,,,
3053,03-28-2024 19:50:02,7.73,74.24,3.44,,,,,,,
3054,03-28-2024 20:00:02,7.72,62.72,1.07,,,,,,,
3055,03-28-2024 20:10:02,7.65,68.34,2.20,,,,,,,
3056,03-28-2024 20:20:02,7.63,67.38,1.98,,,,,,,
3057,03-28-2024 20:30:02,7.64,61.43,0.71,,,,,,,
3058,03-28-2024 20:40:02,6.89,51.22,-2.48,,,,,,,
3059,03-28-2024 20:50:02,5.20,69.53,0.09,,,,,,,
3060,03-28-2024 21:00:02,4.68,61.83,-2.00,,,,,,,
3061,03-28-2024 21:10:02,4.56,65.74,-1.29,,,,,,,
3062,03-28-2024 21:20:02,4.56,71.93,-0.06,,,,,,,
3063,03-28-2024 21:30:02,4.58,63.68,-1.71,,,,,,,
3064,03-28-2024 21:40:02,4.58,67.44,-0.92,,,,,,,
3065,03-28-2024 21:50:02,4.71,66.93,-0.91,,,,,,,
3066,03-28-2024 22:00:02,4.75,61.07,-2.11,,,,,,,
3067,03-28-2024 22:10:02,4.86,61.59,-1.89,,,,,,,
3068,03-28-2024 22:20:02,4.92,70.32,-0.02,,,,,,,
3069,03-28-2024 22:30:02,5.01,62.00,-1.66,,,,,,,
3070,03-28-2024 22:40:02,5.08,65.18,-0.91,,,,,,,
3071,03-28-2024 22:50:02,5.19,69.11,-0.00,,,,,,,
3072,03-28-2024 23:00:02,5.21,61.51,-1.58,,,,,,,
3073,03-28-2024 23:10:02,5.24,66.77,-0.43,,,,,,,
3074,03-28-2024 23:20:02,5.41,63.89,-0.87,,,,,,,
3075,03-28-2024 23:30:02,5.43,59.25,-1.87,,,,,,,
3076,03-28-2024 23:40:02,5.54,61.30,-1.31,,,,,,,
3077,03-28-2024 23:50:02,5.64,67.75,0.15,,,,,,,
3078,03-29-2024 00:00:02,5.65,61.18,-1.23,,,,,,,
3079,03-29-2024 00:10:02,5.77,64.13,-0.48,,,,,,,
3080,03-29-2024 00:20:02,5.93,67.02,0.28,,,,,,,
3081,03-29-2024 00:30:02,5.93,58.92,-1.48,,,,,,,
3082,03-29-2024 00:40:02,5.96,65.66,0.03,,,,,,,
3083,03-29-2024 00:50:02,6.09,62.35,-0.56,,,,,,,
3084,03-29-2024 01:00:02,6.20,59.12,-1.18,,,,,,,
3085,03-29-2024 01:10:02,6.33,58.90,-1.11,,,,,,,
3086,03-29-2024 01:20:02,6.34,65.94,0.45,,,,,,,
3087,03-29-2024 01:30:02,6.39,59.65,-0.88,,,,,,,
3088,03-29-2024 01:40:02,6.46,62.89,-0.08,,,,,,,
3089,03-29-2024 01:50:02,6.53,64.04,0.22,,,,,,,
3090,03-29-2024 02:00:02,6.59,57.67,-1.15,,,,,,,
3091,03-29-2024 02:10:02,6.53,64.33,0.29,,,,,,,
3092,03-29-2024 02:20:02,6.73,60.69,-0.32,,,,,,,
3093,03-29-2024 02:30:02,6.76,57.28,-1.08,,,,,,,
3094,03-29-2024 02:40:02,6.90,59.59,-0.41,,,,,,,
3095,03-29-2024 02:50:02,6.96,64.68,0.77,,,,,,,
3096,03-29-2024 03:00:02,7.03,59.06,-0.41,,,,,,,
3097,03-29-2024 03:10:02,7.10,61.45,0.20,,,,,,,
3098,03-29-2024 03:20:02,7.14,64.09,0.82,,,,,,,
3099,03-29-2024 03:30:02,7.25,56.76,-0.75,,,,,,,
3100,03-29-2024 03:40:02,7.30,62.83,0.69,,,,,,,
3101,03-29-2024 03:50:02,7.44,60.03,0.20,,,,,,,
3102,03-29-2024 04:00:02,7.44,58.36,-0.19,,,,,,,
3103,03-29-2024 04:10:02,7.60,59.29,0.18,,,,,,,
3104,03-29-2024 04:20:02,7.60,63.52,1.13,,,,,,,
3105,03-29-2024 04:30:02,7.70,59.87,0.40,,,,,,,
3106,03-29-2024 04:40:02,7.76,60.02,0.50,,,,,,,
3107,03-29-2024 04:50:02,7.86,61.78,0.99,,,,,,,
3108,03-29-2024 05:00:02,7.89,59.01,0.39,,,,,,,
3109,03-29-2024 05:10:02,7.97,61.71,1.08,,,,,,,
3110,03-29-2024 05:20:02,8.06,58.76,0.49,,,,,,,
3111,03-29-2024 05:30:02,8.11,62.19,1.32,,,,,,,
3112,03-29-2024 05:40:02,8.26,59.07,0.74,,,,,,,
3113,03-29-2024 05:50:02,8.31,62.05,1.48,,,,,,,
3114,03-29-2024 06:00:02,8.33,62.77,1.66,,,,,,,
3115,03-29-2024 06:10:02,8.41,58.66,0.79,,,,,,,
3116,03-29-2024 06:20:02,8.48,60.59,1.31,,,,,,,
3117,03-29-2024 06:30:02,8.56,60.74,1.41,,,,,,,
3118,03-29-2024 06:40:02,8.63,60.51,1.43,,,,,,,
3119,03-29-2024 06:50:02,8.73,56.72,0.62,,,,,,,
3120,03-29-2024 07:00:02,8.75,65.19,2.59,,,,,,,
3121,03-29-2024 07:10:02,8.91,58.14,1.14,,,,,,,
3122,03-29-2024 07:20:02,8.90,60.95,1.78,,,,,,,
3123,03-29-2024 07:30:02,8.94,65.37,2.81,,,,,,,
3124,03-29-2024 07:40:02,8.94,57.42,1.00,,,,,,,
3125,03-29-2024 07:50:02,9.02,59.99,1.67,,,,,,,
3126,03-29-2024 08:00:02,9.04,62.81,2.34,,,,,,,
3127,03-29-2024 08:10:02,9.08,60.10,1.76,,,,,,,
3128,03-29-2024 08:20:02,9.15,56.78,1.03,,,,,,,
3129,03-29-2024 08:30:02,9.11,67.49,3.42,,,,,,,
3130,03-29-2024 08:40:02,9.22,57.06,1.17,,,,,,,
3131,03-29-2024 08:50:02,9.10,60.67,1.91,,,,,,,
3132,03-29-2024 09:00:02,9.14,66.99,3.34,,,,,,,
3133,03-29-2024 09:10:02,9.14,56.94,1.06,,,,,,,
3134,03-29-2024 09:20:02,9.10,60.10,1.78,,,,,,,
3135,03-29-2024 09:30:02,9.06,64.36,2.70,,,,,,,
3136,03-29-2024 09:40:02,9.10,59.89,1.73,,,,,,,
3137,03-29-2024 09:50:02,9.11,56.95,1.04,,,,,,,
3138,03-29-2024 10:00:02,9.08,69.33,3.77,,,,,,,
3139,03-29-2024 10:10:02,9.14,56.60,0.98,,,,,,,
3140,03-29-2024 10:20:02,9.01,61.35,1.98,,,,,,,
3141,03-29-2024 10:30:02,9.03,68.30,3.51,,,,,,,
3142,03-29-2024 10:40:02,8.98,57.63,1.09,,,,,,,
3143,03-29-2024 10:50:02,8.98,60.49,1.76,,,,,,,
3144,03-29-2024 11:00:02,8.88,66.32,2.95,,,,,,,
3145,03-29-2024 11:10:02,8.93,60.54,1.72,,,,,,,
3146,03-29-2024 11:20:02,8.92,57.30,0.94,,,,,,,
3147,03-29-2024 11:30:02,8.91,71.23,3.99,,,,,,,
3148,03-29-2024 11:40:02,8.93,56.68,0.80,,,,,,,
3149,03-29-2024 11:50:02,8.82,61.88,1.93,,,,,,,
3150,03-29-2024 12:00:02,8.81,69.92,3.64,,,,,,,
3151,03-29-2024 12:10:02,8.83,58.08,1.05,,,,,,,
3152,03-29-2024 12:20:02,8.79,61.31,1.77,,,,,,,
3153,03-29-2024 12:30:02,8.71,67.79,3.10,,,,,,,
3154,03-29-2024 12:40:02,8.70,61.47,1.71,,,,,,,
3155,03-29-2024 12:50:02,8.72,57.14,0.71,,,,,,,
3156,03-29-2024 13:00:02,8.65,72.87,4.07,,,,,,,
3157,03-29-2024 13:10:02,8.72,56.69,0.61,,,,,,,
3158,03-29-2024 13:20:02,8.62,63.38,2.07,,,,,,,
3159,03-29-2024 13:30:02,8.59,71.39,3.71,,,,,,,
3160,03-29-2024 13:40:02,8.58,59.01,1.03,,,,,,,
3161,03-29-2024 13:50:02,8.58,61.90,1.70,,,,,,,
3162,03-29-2024 14:00:02,8.48,70.19,3.37,,,,,,,
3163,03-29-2024 14:10:02,8.56,62.49,1.81,,,,,,,
3164,03-29-2024 14:20:02,8.55,57.95,0.75,,,,,,,
3165,03-29-2024 14:30:02,8.48,73.79,4.08,,,,,,,
3166,03-29-2024 14:40:02,8.53,57.50,0.63,,,,,,,
3167,03-29-2024 14:50:02,8.43,64.22,2.07,,,,,,,
3168,03-29-2024 15:00:02,8.41,72.44,3.75,,,,,,,
3169,03-29-2024 15:10:02,8.41,59.98,1.10,,,,,,,
3170,03-29-2024 15:20:02,8.36,63.22,1.79,,,,,,,
3171,03-29-2024 15:30:02,8.28,72.21,3.58,,,,,,,
3172,03-29-2024 15:40:02,8.35,62.98,1.72,,,,,,,
3173,03-29-2024 15:50:02,8.34,59.02,0.81,,,,,,,
3174,03-29-2024 16:00:02,8.26,75.27,4.15,,,,,,,
3175,03-29-2024 16:10:02,8.31,58.45,0.65,,,,,,,
3176,03-29-2024 16:20:02,8.19,64.96,2.00,,,,,,,
3177,03-29-2024 16:30:02,8.19,74.45,3.93,,,,,,,
3178,03-29-2024 16:40:02,8.21,61.39,1.24,,,,,,,
3179,03-29-2024 16:50:02,8.17,63.96,1.77,,,,,,,
3180,03-29-2024 17:00:02,8.03,74.85,3.85,,,,,,,
3181,03-29-2024 17:10:02,8.16,64.60,1.90,,,,,,,
3182,03-29-2024 17:20:02,8.16,59.92,0.85,,,,,,,
3183,03-29-2024 17:30:02,8.08,76.71,4.25,,,,,,,
3184,03-29-2024 17:40:02,8.14,59.80,0.80,,,,,,,
3185,03-29-2024 17:50:02,7.99,65.77,1.98,,,,,,,
3186,03-29-2024 18:00:02,7.99,76.07,4.04,,,,,,,
3187,03-29-2024 18:10:02,8.00,62.68,1.32,,,,,,,
3188,03-29-2024 18:20:02,7.96,65.06,1.80,,,,,,,
3189,03-29-2024 18:30:02,7.83,76.39,3.94,,,,,,,
3190,03-29-2024 18:40:02,7.92,65.45,1.85,,,,,,,
3191,03-29-2024 18:50:02,7.88,61.20,0.88,,,,,,,
3192,03-29-2024 19:00:02,7.88,77.15,4.13,,,,,,,
3193,03-29-2024 19:10:02,7.91,61.41,0.96,,,,,,,
3194,03-29-2024 19:20:02,7.77,66.77,1.99,,,,,,,
3195,03-29-2024 19:30:02,7.75,78.29,4.22,,,,,,,
3196,03-29-2024 19:40:02,7.78,63.78,1.36,,,,,,,
3197,03-29-2024 19:50:02,7.75,65.78,1.76,,,,,,,
3198,03-29-2024 20:00:02,7.63,78.05,4.06,,,,,,,
3199,03-29-2024 20:10:02,7.72,66.89,1.97,,,,,,,
3200,03-29-2024 20:20:02,7.71,62.36,0.98,,,,,,,
3201,03-29-2024 20:30:02,7.69,77.84,4.07,,,,,,,
3202,03-29-2024 20:40:02,6.86,51.44,-2.45,,,,,,,
3203,03-29-2024 20:50:02,5.13,63.53,-1.21,,,,,,,
3204,03-29-2024 21:00:02,4.64,74.30,0.47,,,,,,,
3205,03-29-2024 21:10:02,4.56,62.69,-1.94,,,,,,,
3206,03-29-2024 21:20:02,4.52,64.76,-1.53,,,,,,,
3207,03-29-2024 21:30:02,4.44,75.01,0.40,,,,,,,
3208,03-29-2024 21:40:02,4.64,65.48,-1.27,,,,,,,
3209,03-29-2024 21:50:02,4.72,61.59,-2.03,,,,,,,
3210,03-29-2024 22:00:02,4.79,71.11,0.01,,,,,,,
3211,03-29-2024 22:10:02,4.86,61.06,-2.01,,,,,,,
3212,03-29-2024 22:20:02,4.91,64.95,-1.12,,,,,,,
3213,03-29-2024 22:30:02,5.01,73.59,0.69,,,,,,,
3214,03-29-2024 22:40:02,5.08,62.49,-1.49,,,,,,,
3215,03-29-2024 22:50:02,5.16,63.10,-1.28,,,,,,,
3216,03-29-2024 23:00:02,5.10,72.99,0.67,,,,,,,
3217,03-29-2024 23:10:02,5.34,65.03,-0.70,,,,,,,
3218,03-29-2024 23:20:02,5.41,60.31,-1.65,,,,,,,
3219,03-29-2024 23:30:02,5.50,66.95,-0.14,,,,,,,
3220,03-29-2024 23:40:02,5.59,59.74,-1.62,,,,,,,
3221,03-29-2024 23:50:02,5.54,63.33,-0.86,,,,,,,
3222,03-30-2024 00:00:02,5.66,71.78,0.97,,,,,,,
3223,03-30-2024 00:10:02,5.75,61.24,-1.13,,,,,,,
3224,03-30-2024 00:20:02,5.82,61.66,-0.96,,,,,,,
3225,03-30-2024 00:30:02,5.80,71.99,1.15,,,,,,,
3226,03-30-2024 00:40:02,5.99,64.22,-0.25,,,,,,,
3227,03-30-2024 00:50:02,6.08,59.52,-1.20,,,,,,,
3228,03-30-2024 01:00:02,6.21,67.07,0.56,,,,,,,
3229,03-30-2024 01:10:02,6.28,59.78,-0.95,,,,,,,
3230,03-30-2024 01:20:02,6.22,61.86,-0.55,,,,,,,
3231,03-30-2024 01:30:02,6.38,69.40,1.20,,,,,,,
3232,03-30-2024 01:40:02,6.45,59.90,-0.76,,,,,,,
3233,03-30-2024 01:50:02,6.56,60.21,-0.59,,,,,,,
3234,03-30-2024 02:00:02,6.45,69.38,1.26,,,,,,,
3235,03-30-2024 02:10:02,6.68,62.66,0.07,,,,,,,
3236,03-30-2024 02:20:02,6.79,57.81,-0.93,,,,,,,
3237,03-30-2024 02:30:02,6.80,66.51,1.00,,,,,,,
3238,03-30-2024 02:40:02,6.91,58.28,-0.70,,,,,,,
3239,03-30-2024 02:50:02,6.89,60.97,-0.10,,,,,,,
3240,03-30-2024 03:00:02,7.04,67.42,1.43,,,,,,,
3241,03-30-2024 03:10:02,7.11,57.87,-0.62,,,,,,,
3242,03-30-2024 03:20:02,7.18,58.82,-0.33,,,,,,,
3243,03-30-2024 03:30:02,7.15,68.13,1.68,,,,,,,
3244,03-30-2024 03:40:02,7.33,61.44,0.42,,,,,,,
3245,03-30-2024 03:50:02,7.40,57.69,-0.39,,,,,,,
3246,03-30-2024 04:00:02,7.49,65.26,1.41,,,,,,,
3247,03-30-2024 04:10:02,7.60,55.85,-0.64,,,,,,,
3248,03-30-2024 04:20:02,7.56,59.91,0.28,,,,,,,
3249,03-30-2024 04:30:02,7.69,65.65,1.67,,,,,,,
3250,03-30-2024 04:40:02,7.77,57.25,-0.14,,,,,,,
3251,03-30-2024 04:50:02,7.83,58.64,0.24,,,,,,,
3252,03-30-2024 05:00:02,7.84,67.09,2.12,,,,,,,
3253,03-30-2024 05:10:02,7.97,60.59,0.82,,,,,,,
3254,03-30-2024 05:20:02,8.06,56.77,0.01,,,,,,,
3255,03-30-2024 05:30:02,8.13,65.29,2.01,,,,,,,
3256,03-30-2024 05:40:02,8.28,53.88,-0.51,,,,,,,
3257,03-30-2024 05:50:02,8.22,59.01,0.70,,,,,,,
3258,03-30-2024 06:00:02,8.35,63.66,1.88,,,,,,,
3259,03-30-2024 06:10:02,8.42,55.89,0.13,,,,,,,
3260,03-30-2024 06:20:02,8.46,57.89,0.66,,,,,,,
3261,03-30-2024 06:30:02,8.49,65.35,2.37,,,,,,,
3262,03-30-2024 06:40:02,8.64,59.22,1.14,,,,,,,
3263,03-30-2024 06:50:02,8.68,55.93,0.39,,,,,,,
3264,03-30-2024 07:00:02,8.76,64.73,2.50,,,,,,,
3265,03-30-2024 07:10:02,8.85,52.61,-0.30,,,,,,,
3266,03-30-2024 07:20:02,8.87,58.27,1.13,,,,,,,
3267,03-30-2024 07:30:02,9.02,61.74,2.08,,,,,,,
3268,03-30-2024 07:40:02,9.02,54.80,0.42,,,,,,,
3269,03-30-2024 07:50:02,9.00,57.64,1.10,,,,,,,
3270,03-30-2024 08:00:02,9.03,63.78,2.54,,,,,,,
3271,03-30-2024 08:10:02,9.09,59.22,1.57,,,,,,,
3272,03-30-2024 08:20:02,9.14,55.92,0.81,,,,,,,
3273,03-30-2024 08:30:02,9.17,63.23,2.55,,,,,,,
3274,03-30-2024 08:40:02,9.19,54.32,0.46,,,,,,,
3275,03-30-2024 08:50:02,9.09,57.77,1.22,,,,,,,
3276,03-30-2024 09:00:02,9.15,60.70,1.96,,,,,,,
3277,03-30-2024 09:10:02,9.14,57.62,1.22,,,,,,,
3278,03-30-2024 09:20:02,9.11,56.75,0.99,,,,,,,
3279,03-30-2024 09:30:02,9.09,63.12,2.46,,,,,,,
3280,03-30-2024 09:40:02,9.11,61.05,2.01,,,,,,,
3281,03-30-2024 09:50:02,9.09,55.44,0.65,,,,,,,
3282,03-30-2024 10:00:02,9.10,65.00,2.88,,,,,,,
3283,03-30-2024 10:10:02,9.16,58.38,1.43,,,,,,,
3284,03-30-2024 10:20:02,9.03,58.21,1.26,,,,,,,
3285,03-30-2024 10:30:02,9.06,61.49,2.06,,,,,,,
